store_name,LINK_ID,lat_x,lot_x,유동인구_평균,lat_y,lot_y,일자,링크아이디,거리,차선수,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
대치사거리,1220026200.0,37.503331,127.05881700000005,49688.0,37.503331,127.05881700000005,20210717.0,1220026200.0,531.0,2.6,26.178499999999996,27.877500000000005,29.208500000000004,28.894499999999994,30.631999999999998,29.009500000000003,26.137499999999996,23.267599999999998,24.1164,18.806399999999993,19.569200000000002,20.068400000000004,17.392400000000002,12.923200000000001,14.561200000000001,18.180000000000003,18.980800000000002,16.4908,17.8292,22.0544,23.351200000000002,21.614400000000003,19.5324,25.885600000000007
대치삼성프라자,1220024300.0,37.500313,127.06696100000002,49688.0,37.500313,127.06696100000002,20210717.0,1220024300.0,624.0,4.0,22.23,21.785000000000004,21.185000000000002,21.55,18.5175,18.005000000000003,18.78,17.390000000000004,17.827999999999996,14.644,16.404000000000003,16.939999999999998,16.516,10.096,13.24,14.51,15.540000000000001,13.16,15.690000000000001,18.244000000000003,22.125999999999998,23.61,19.449999999999996,21.394
대치역,1220018466.6666667,37.49355400000001,127.061874,28358.0,37.49355400000001,127.061874,20210717.0,1220018466.6666667,798.0,4.0,25.253333333333334,24.27416666666667,24.570000000000004,25.44666666666667,24.610000000000003,24.436666666666667,24.298333333333332,22.733333333333334,24.31866666666667,23.60533333333333,21.894000000000002,20.542666666666666,19.01066666666667,16.288,18.143333333333334,19.988,20.18466666666667,19.50666666666666,19.905333333333328,24.478666666666665,23.865333333333336,24.117999999999995,22.025333333333336,22.080666666666666
대치은마사거리,1220022533.3333333,37.49897299999999,127.06017199999998,49688.0,37.49897299999999,127.06017199999998,20210717.0,1220022533.3333333,764.0,4.0,27.596666666666668,30.215,30.345833333333335,31.469166666666666,30.61666666666666,29.63,28.911666666666665,27.390666666666668,25.616666666666667,20.802000000000003,20.980666666666664,21.949333333333332,19.172000000000004,12.866000000000001,13.636666666666667,18.27,18.485333333333333,14.661333333333335,13.818666666666665,21.950000000000003,22.742,20.305333333333333,16.818,25.576666666666664
대치한티,1220023200.0,37.49848179999999,127.052066,37541.0,37.49848179999999,127.052066,20210717.0,1220023200.0,505.0,3.0,24.39,25.370000000000005,26.005000000000003,24.525000000000002,23.025000000000002,26.642500000000002,21.6725,21.595999999999997,25.260000000000005,21.89,20.182,20.278,19.292000000000005,16.976,17.598000000000003,19.573999999999998,20.714,21.116,19.474,22.162,21.470000000000002,19.588,16.92,20.736
도곡공원,1220019300.0,37.49280499999999,127.04130899999997,52263.0,37.49280499999999,127.04130899999997,20210717.0,1220019300.0,505.6666666666667,3.0,26.980833333333333,27.417500000000004,26.89916666666667,28.220833333333335,30.098333333333333,26.43166666666667,27.75916666666667,25.128,23.554000000000006,23.338,22.406,20.823333333333334,20.738,19.892,20.39333333333333,22.888666666666666,23.434,22.84133333333333,24.364666666666672,26.426666666666666,25.366,24.917333333333332,25.17866666666667,26.586000000000002
도곡역,1220018433.3333333,37.492167,127.05739799999998,28358.0,37.492167,127.05739799999998,20210717.0,1220018433.3333333,798.0,4.0,27.421666666666663,26.075833333333335,26.19,27.185833333333335,26.080000000000002,25.525833333333335,26.10666666666667,25.04266666666667,27.291333333333334,23.88466666666666,21.5,20.44533333333333,19.33133333333333,17.134,18.27066666666667,19.52,19.747333333333334,18.505333333333333,19.078666666666663,22.983333333333334,24.154666666666667,25.912,24.186666666666664,24.725333333333335
독립문역,1000003600.0,37.57143200000001,126.96126899999999,16799.0,37.57143200000001,126.96126899999999,20210717.0,1000003600.0,905.0,3.0,30.645,29.845,30.840000000000003,31.4625,31.425,32.837500000000006,32.8,31.169999999999998,30.340000000000003,28.264,26.466,25.104000000000003,25.474,25.784000000000002,25.368000000000002,25.058,23.862000000000002,24.689999999999998,25.671999999999997,25.944,27.657999999999998,29.5,29.306,31.365999999999996
독산사거리,1170006000.0,37.47151100000001,126.89877500000003,34262.0,37.47151100000001,126.89877500000003,20210717.0,1170006000.0,433.0,2.0,24.7275,25.0625,20.9475,29.4075,24.11,22.014999999999997,23.2975,20.482,19.369999999999997,18.208000000000002,14.25,12.489999999999998,11.722,10.562000000000001,11.490000000000002,10.697999999999999,10.912,11.466,11.872,14.024000000000001,15.028,16.348,18.556,21.115999999999996
동교,1130018600.0,37.55692799999999,126.91981899999999,62256.0,37.55692799999999,126.91981899999999,20210717.0,1130018600.0,607.0,3.0,20.515,21.185000000000002,23.765,24.025000000000002,25.1125,20.880000000000003,23.759999999999998,24.958000000000002,22.166,20.874000000000002,21.656,21.840000000000003,21.088,20.086,20.886000000000003,20.226,19.14,19.130000000000003,19.084,20.369999999999997,18.524000000000004,19.848000000000003,20.132,20.96
동대문공원,1010011900.0,37.565133,127.007191,21022.0,37.565133,127.007191,20210717.0,1010011900.0,210.0,3.0,31.354999999999997,31.292500000000004,31.294999999999998,32.1475,31.572499999999998,32.67,34.995000000000005,32.739999999999995,35.662000000000006,32.769999999999996,31.907999999999998,30.956,27.502,28.586000000000002,28.842000000000002,28.189999999999998,27.998,29.162,30.378000000000004,30.796,30.433999999999997,31.077999999999996,31.639999999999997,32.78
동대문두타,1010017300.0,37.56892513,127.00878379999999,21022.0,37.56892513,127.00878379999999,20210717.0,1010017300.0,455.0,4.0,23.6875,23.1675,23.31,26.635,25.2525,26.0075,26.1975,27.328000000000003,27.634000000000004,25.458,24.33,22.403999999999996,22.356,21.907999999999998,19.898000000000003,19.536,19.041999999999998,20.424,20.454,23.068,23.148,22.516000000000002,24.25,26.184000000000005
동대입구역,1010005400.0,37.559593,127.00614199999998,10312.0,37.559593,127.00614199999998,20210717.0,1010005400.0,588.0,3.0,28.785,29.732499999999998,29.8,30.3275,31.692500000000003,31.685,30.904999999999998,26.626000000000005,28.389999999999997,28.186,26.856,25.263999999999996,23.98,23.472,23.456,23.729999999999997,24.298000000000002,24.614000000000004,26.380000000000003,27.595999999999997,26.071999999999996,25.326,26.526,27.157999999999998
동묘앞역,1004011520.0,37.572699999999976,127.01607199999994,13072.0,37.572699999999976,127.01607199999994,20210717.0,1004011520.0,581.8,2.4,21.671,22.551499999999997,22.993000000000002,22.976499999999998,23.723,23.896500000000003,25.143500000000003,23.489999999999995,23.8548,21.2304,19.038,18.5088,17.508,17.016000000000002,16.382,15.8848,16.006800000000002,15.059599999999998,16.585599999999996,20.824,22.896,23.601200000000002,24.309199999999997,24.106399999999997
동부이촌동,1020003900.0,37.52111000000001,126.96905,27412.0,37.52111000000001,126.96905,20210717.0,1020003900.0,543.0,2.0,28.165000000000003,28.7,30.04,31.840000000000003,32.865,29.324999999999996,24.917499999999997,26.948,24.439999999999998,22.298,20.962,20.264,19.253999999999998,18.382000000000005,19.886,20.634,21.028000000000002,21.541999999999998,22.529999999999998,23.448,24.134,25.326,25.538,27.15
동빙고,1020006700.0,37.52898570000001,126.99178200000003,16698.0,37.52898570000001,126.99178200000003,20210717.0,1020006700.0,1025.0,1.0,24.185,25.2025,25.3525,25.447499999999998,25.345,21.452499999999997,24.612499999999997,22.658,23.934,22.464000000000002,20.596,19.32,18.614,19.230000000000004,18.784,19.014,19.355999999999998,19.523999999999997,19.532,19.48,20.369999999999997,20.902000000000005,22.227999999999998,23.636000000000003
둔촌동,1240005900.0,37.522724,127.133943,26633.0,37.522724,127.133943,20210717.0,1240005900.0,858.0,5.0,25.452499999999997,27.069999999999997,27.35,29.4625,28.174999999999997,28.385,26.494999999999997,26.310000000000002,26.318,24.711999999999996,24.278,24.377999999999997,23.644,23.23,22.502,22.354000000000003,22.754,22.992,22.788000000000004,23.578,23.433999999999997,24.282000000000004,24.982,25.689999999999998
등촌,1150006360.0,37.55820429999998,126.84433919999996,39037.0,37.55820429999998,126.84433919999996,20210717.0,1150006360.0,535.4,3.2,25.532,26.651999999999997,27.613999999999994,27.509499999999996,26.854000000000003,26.8345,24.136499999999995,21.939599999999995,21.281599999999997,19.6152,15.7984,13.6632,11.880799999999999,11.917200000000001,13.0332,14.020400000000002,14.861200000000004,14.181200000000004,15.2236,17.413999999999998,17.980400000000003,19.024000000000004,20.5104,21.001199999999997
등촌역,1150000333.3333333,37.548884,126.86807,18873.0,37.548884,126.86807,20210717.0,1150000333.3333333,847.3333333333334,4.0,31.808333333333334,32.068333333333335,32.48416666666667,33.678333333333335,34.035000000000004,32.595000000000006,32.884166666666665,31.872000000000003,31.018666666666665,27.86133333333333,25.651999999999997,24.57533333333333,24.19066666666667,25.912666666666663,26.79533333333333,27.519333333333336,26.754,26.667333333333335,27.432666666666663,28.768666666666668,30.293333333333333,28.984000000000005,28.44333333333333,30.547333333333327
뚝섬역,1030009100.0,37.546431999999996,127.04904200000001,20362.0,37.546431999999996,127.04904200000001,20210717.0,1030009100.0,559.0,3.0,22.875,24.1075,22.669999999999998,24.3375,27.694999999999997,26.3775,25.6925,24.577999999999996,26.651999999999997,23.247999999999998,21.221999999999998,19.648,19.054000000000002,18.426,19.724,18.922000000000004,18.392000000000003,19.887999999999998,20.214000000000002,21.204,22.069999999999997,22.798000000000002,23.157999999999998,26.288
르네상스사거리,1220026100.0,37.502721,127.044308,97922.0,37.502721,127.044308,20210717.0,1220026100.0,589.0,4.0,25.89,24.977500000000003,26.1775,27.415,26.7625,26.442500000000003,25.995,25.358,25.618000000000002,27.218,28.276,27.65,25.686,25.663999999999998,26.339999999999996,25.506,23.94,25.165999999999997,28.036,30.96,28.089999999999996,26.270000000000003,26.106,28.796000000000003
마곡나루공원,1150086600.0,37.567007,126.82224599999998,32247.0,37.567007,126.82224599999998,20210717.0,1150086600.0,998.0,2.0,30.007500000000004,30.6225,29.485000000000003,26.087500000000002,30.527500000000003,25.4675,28.0775,27.084000000000003,29.412,25.368000000000002,23.226,22.31,21.678000000000004,24.061999999999998,23.593999999999998,23.64,22.740000000000002,22.852,22.22,21.308,24.122,24.606,23.229999999999997,25.964
마곡역,1150013600.0,37.559611000000004,126.82629799999998,48802.0,37.559611000000004,126.82629799999998,20210717.0,1150013600.0,925.0,4.0,24.755,24.32,24.6725,25.472500000000004,25.144999999999996,23.724999999999998,23.082500000000003,26.357999999999997,28.324,25.003999999999998,22.262,21.619999999999997,21.214000000000002,18.621999999999996,16.732,16.834000000000003,16.212,15.948000000000002,15.719999999999999,19.172000000000004,21.308,22.256000000000004,23.676,24.884000000000004
마포아크로,1130000550.0,37.54145556000002,126.948819,20724.0,37.54145556000002,126.948819,20210717.0,1130000550.0,573.0,5.5,27.55875,29.2275,32.9475,36.268750000000004,37.051249999999996,33.06,34.08625,34.980000000000004,31.249000000000002,29.086000000000006,27.035999999999994,26.232,24.278,22.503999999999998,22.901999999999997,25.3,25.294000000000004,24.287999999999997,26.062,28.529000000000003,29.894999999999992,30.806,31.061,29.338
마포염리,1130009000.0,37.543876,126.94768000000002,13491.0,37.543876,126.94768000000002,20210717.0,1130009000.0,441.0,2.0,23.79,23.827499999999997,25.697499999999998,27.425,21.855,23.655,21.7075,20.0,20.732,21.773999999999997,20.488,21.892000000000003,22.444,20.51,19.93,17.732,20.648,20.568,21.35,23.01,19.701999999999998,20.07,18.559999999999995,24.232000000000003
마포이마트,1130008500.0,37.542421,126.953341,20724.0,37.542421,126.953341,20210717.0,1130008500.0,409.0,3.0,30.5075,32.480000000000004,37.72,36.949999999999996,39.1425,36.9125,33.7375,31.312,31.814,29.764,28.112000000000002,27.571999999999996,28.026,27.818,27.79,27.736,27.688,27.427999999999997,28.176,28.718,28.881999999999998,29.355999999999995,29.648000000000003,30.839999999999996
마포일진빌딩,1130000500.0,37.54043451,126.9463168,20724.0,37.54043451,126.9463168,20210717.0,1130000500.0,573.0,5.0,21.465,23.045,31.915,37.43000000000001,37.2325,29.61,33.0125,34.66,29.677999999999997,27.441999999999997,25.833999999999996,26.006,25.674,24.0,22.244,23.758,23.602,22.220000000000002,25.204,28.577999999999996,29.312,30.697999999999997,30.698,24.903999999999996
망원역,1130017600.0,37.55582900000001,126.91063699999998,62256.0,37.55582900000001,126.91063699999998,20210717.0,1130017600.0,520.0,3.0,23.375,24.7725,22.982499999999998,24.395000000000003,25.375,25.855,21.8125,25.381999999999998,20.176,20.48,20.604,19.092,17.304,17.472,16.735999999999997,16.764,16.258,17.67,19.8,20.32,20.704,19.869999999999997,19.712,21.018
명동남산,1010004550.0,37.560808999999985,126.98639699999998,28483.0,37.560808999999985,126.98639699999998,20210717.0,1010004550.0,627.0,2.0,30.35,31.810000000000002,33.59875,34.94875,35.70249999999999,34.92625,32.981249999999996,32.382,31.047000000000008,28.413999999999998,27.167,26.515000000000004,24.769,24.032999999999994,23.682999999999993,23.282999999999998,22.829999999999995,23.259000000000004,26.097999999999995,29.072000000000003,29.986,30.754999999999995,29.571999999999996,30.826999999999998
명동역,1010004550.0,37.560832,126.98309500000002,28483.0,37.560832,126.98309500000002,20210717.0,1010004550.0,627.0,2.0,30.35,31.810000000000002,33.59875,34.94875,35.70249999999999,34.92625,32.981249999999996,32.382,31.047000000000008,28.413999999999998,27.167,26.515000000000004,24.769,24.032999999999994,23.682999999999993,23.282999999999998,22.829999999999995,23.259000000000004,26.097999999999995,29.072000000000003,29.986,30.754999999999995,29.571999999999996,30.826999999999998
명동입구,1010009100.0,37.563319,126.982242,28483.0,37.563319,126.982242,20210717.0,1010009100.0,246.0,1.0,25.94,25.78,29.52,32.4,32.77,28.25,25.41,18.382,33.46,25.59,20.686,17.024,28.092000000000002,19.16,21.92,24.05,24.716,23.554000000000002,28.99,25.7,21.78,41.1,22.6,29.410000000000004
명일역,1240020100.0,37.55257999999999,127.14379899999997,28627.0,37.55257999999999,127.14379899999997,20210717.0,1240020100.0,435.0,2.0,30.275000000000002,33.510000000000005,34.54,36.555,37.5375,33.4275,35.587500000000006,27.315999999999995,27.965999999999998,22.642000000000003,17.866000000000003,14.376,14.264,15.282,16.436,20.346,19.122,19.492,19.912,23.072,26.151999999999997,27.082,28.220000000000006,29.633999999999997
목동,1140035100.0,37.53638382999999,126.87855970000001,40547.0,37.53638382999999,126.87855970000001,20210717.0,1140035100.0,261.0,5.0,30.939999999999998,27.880000000000003,27.54,29.257499999999997,29.042500000000004,30.175,28.334999999999997,33.372,32.028000000000006,28.438,26.559999999999995,25.740000000000002,26.401999999999997,24.455999999999996,25.77,27.348000000000003,26.657999999999998,24.714,26.136000000000003,28.833999999999996,31.266000000000002,31.628000000000004,31.672000000000004,35.73
목동10단지,1140006100.0,37.515425619999995,126.85960309999999,23312.0,37.515425619999995,126.85960309999999,20210717.0,1140006100.0,264.0,4.0,27.217499999999994,30.302500000000002,34.6675,31.152499999999996,32.83,33.795,31.092499999999998,31.651999999999997,31.656,28.334000000000003,23.534,23.194,22.21,21.009999999999998,20.49,19.916000000000004,19.451999999999998,19.375999999999998,17.596,19.276,20.961999999999996,21.648000000000003,23.178000000000004,26.942
목동7단지,1140023500.0,37.528012,126.87053,45627.0,37.528012,126.87053,20210717.0,1140023500.0,184.0,5.0,30.27,30.24,30.51,31.345000000000002,31.805,33.2775,34.292500000000004,33.898,34.758,33.648,31.159999999999997,30.856,30.110000000000003,29.236,29.458000000000006,30.449999999999996,30.264,30.404000000000003,31.732000000000006,31.327999999999996,32.896,32.606,32.290000000000006,32.486000000000004
목동8단지,1140012900.0,37.520517999999996,126.868841,20291.0,37.520517999999996,126.868841,20210717.0,1140012900.0,236.0,5.0,30.4925,30.902499999999996,32.9925,33.317499999999995,35.87,32.7425,36.805,38.668,37.862,35.666000000000004,33.821999999999996,33.628,31.470000000000006,29.255999999999993,30.294,30.47,29.903999999999996,28.994,31.186,34.55999999999999,36.436,37.524,33.034000000000006,32.098
목동역,1140024100.0,37.526683999999996,126.863986,32888.0,37.526683999999996,126.863986,20210717.0,1140024100.0,405.0,3.0,24.475,27.4475,30.5,28.085,30.137500000000003,27.93,25.122500000000002,22.641999999999996,26.058000000000003,21.054,19.116000000000003,17.970000000000002,17.509999999999998,17.026,18.218,18.862000000000002,18.962,18.144,17.580000000000002,19.986,20.778,22.821999999999996,24.412,27.18
목동트라팰리스,1140019600.0,37.52550000000001,126.8702,45627.0,37.52550000000001,126.8702,20210717.0,1140019600.0,188.0,4.0,32.82375,31.851249999999997,36.59125,34.22625000000001,32.879999999999995,32.03375,27.443749999999998,30.23,34.287,29.294,27.944,25.847,25.52,26.169999999999998,24.992,26.28,26.599,26.169,26.93,28.35,29.671,30.356,30.282,32.299
목동파라곤,1140026700.0,37.52947,126.87499599999998,45627.0,37.52947,126.87499599999998,20210717.0,1140026700.0,99.5,3.5,27.178749999999997,26.425,26.817500000000003,32.3175,29.421250000000004,27.6175,28.71375,29.773999999999994,29.944,30.125,27.927000000000003,27.595999999999997,27.197000000000003,27.117,26.677999999999997,27.619999999999997,28.294999999999998,27.403000000000002,27.391,28.549,27.898999999999994,27.647,29.831,29.369
몬테소리,1215023600.0,37.4982695,127.02686500000002,41208.0,37.4982695,127.02686500000002,20210717.0,1215023600.0,549.0,3.5,27.42625,28.7475,30.547500000000007,31.69375,33.0575,32.64875,31.05375,28.76,29.936,27.536,24.9,23.440000000000005,22.281000000000002,21.191000000000003,21.279999999999998,21.974000000000004,22.036,22.663999999999998,24.240999999999996,26.897000000000002,25.453,24.570999999999998,23.264000000000003,24.598
무교동,1010017600.0,37.56781712,126.97873799999999,28483.0,37.56781712,126.97873799999999,20210717.0,1010017600.0,230.0,2.0,23.835,23.764999999999997,24.569999999999997,24.35,23.7225,21.05,20.515,22.218,21.19,20.972,19.576,20.63,20.528,20.438,17.294,20.278,20.272000000000002,22.09,21.310000000000002,23.594,20.279999999999998,23.102,24.692,22.542
무교로,1010017600.0,37.56739900000001,126.9789,28483.0,37.56739900000001,126.9789,20210717.0,1010017600.0,230.0,2.0,23.834999999999997,23.765,24.57,24.35,23.7225,21.05,20.515,22.218,21.19,20.972,19.576,20.63,20.528,20.438,17.294,20.278,20.272,22.09,21.31,23.594,20.279999999999998,23.101999999999997,24.692,22.541999999999994
묵동,1060005175.0,37.615368,127.07663299999999,26575.0,37.615368,127.07663299999999,20210717.0,1060005175.0,327.75,3.0,35.598749999999995,32.608125,33.395625,34.309375,34.239375,34.92,34.220000000000006,32.664,31.49949999999999,29.653,29.384500000000003,28.438000000000006,27.1145,26.502499999999998,26.561499999999995,25.878999999999998,25.419999999999998,25.287000000000003,26.7575,27.6135,28.3875,28.6735,33.8435,38.245000000000005
묵동이마트,1060005100.0,37.613433,127.077484,26575.0,37.613433,127.077484,20210717.0,1060005100.0,397.0,3.0,33.12,26.5875,27.2075,27.752499999999998,28.495,29.27,28.8375,26.764,25.891999999999996,24.925999999999995,25.846000000000004,25.272,25.023999999999997,23.246,22.262,20.357999999999997,20.544000000000004,21.356,23.02,22.490000000000002,22.88,22.985999999999997,31.776,38.352
문래동,1180019500.0,37.519602000000006,126.889652,40040.0,37.519602000000006,126.889652,20210717.0,1180019500.0,300.0,2.0,28.230000000000004,33.2175,32.900000000000006,33.932500000000005,32.04,22.277500000000003,32.1175,26.862000000000002,23.026,22.068000000000005,20.748,20.394,17.974,17.36,20.110000000000003,19.971999999999998,22.412,23.283999999999995,21.778,25.466,21.462,23.097999999999992,23.762,29.320000000000004
미아사거리역,1070018350.0,37.611809,127.0306971,22274.0,37.611809,127.0306971,20210717.0,1070018350.0,894.0,2.5,27.51625,29.51,31.315,31.549999999999997,31.23375,30.299999999999997,28.906249999999996,28.48,27.493000000000006,24.075000000000003,20.955000000000002,18.801,19.107999999999997,18.457,18.693,18.470999999999997,18.291999999999998,19.451,19.827,22.397,23.609,24.881,25.375999999999998,26.648000000000003
미아역,1080003600.0,37.62614799999999,127.02657799999999,22274.0,37.62614799999999,127.02657799999999,20210717.0,1080003600.0,1031.3333333333333,2.0,27.580833333333334,28.263333333333335,28.866666666666664,29.43583333333334,29.0775,28.872500000000002,31.51,32.22533333333333,30.920666666666666,28.60466666666667,26.41733333333333,25.090666666666667,23.968,23.398666666666667,23.788666666666668,23.768666666666668,22.696,23.38533333333333,23.25333333333333,24.560666666666673,26.222,27.853333333333335,29.044666666666668,28.378
미아이마트,1070018333.3333334,37.610678,127.02992100000004,16027.0,37.610678,127.02992100000004,20210717.0,1070018333.3333334,894.3333333333334,2.3333333333333335,28.167500000000004,30.085833333333337,31.834999999999997,31.97916666666666,31.52,30.397499999999997,28.528333333333332,27.744000000000003,26.931333333333335,23.49266666666667,20.487333333333332,18.575333333333333,19.347333333333328,18.788000000000004,19.307333333333336,19.330666666666666,18.738,20.075333333333337,20.937333333333335,23.063333333333333,23.738,24.875999999999998,25.776666666666674,27.230000000000004
발산역,1150014300.0,37.56033,126.839279,39037.0,37.56033,126.839279,20210717.0,1150014300.0,535.0,3.0,22.979999999999997,24.6125,24.977500000000003,24.06,22.455,18.5275,25.5475,22.442,21.34,22.464000000000002,22.626,21.3,21.498,20.346,19.932,21.322,22.316000000000003,21.05,22.808,23.07,23.044,25.701999999999998,25.764,22.57
발산역사거리,1150001900.0,37.558509,126.835096,48802.0,37.558509,126.835096,20210717.0,1150001900.0,1012.0,4.0,24.7925,25.8725,25.73,27.567500000000003,27.759999999999998,26.232499999999998,31.0275,31.360000000000003,28.079999999999995,26.724,19.939999999999998,14.744,11.984,13.952000000000002,17.204,18.136000000000003,17.171999999999997,17.696,19.864,21.869999999999997,22.37,24.144,24.625999999999998,25.282
방배,1210018850.0,37.491914,126.99049740000001,25146.0,37.491914,126.99049740000001,20210717.0,1210018850.0,638.0,2.0,25.073750000000004,24.391250000000003,22.972499999999997,24.725,23.561249999999998,22.33,23.365,21.667,27.384000000000004,26.079,22.131999999999998,19.613999999999997,17.38,16.715,18.232999999999997,19.057,20.278000000000002,18.312000000000005,18.723999999999997,20.476999999999997,21.357999999999997,23.106999999999996,24.41,24.514000000000003
방배다이치빌딩,1210015666.6666667,37.484329,126.99587199999998,21403.0,37.484329,126.99587199999998,20210717.0,1210015666.6666667,774.0,2.0,25.07916666666667,25.424166666666668,27.009999999999994,27.274166666666673,28.836666666666673,26.035,24.614166666666662,23.000666666666667,23.172,21.912666666666663,20.324666666666666,18.022666666666666,17.38,16.475333333333335,17.262666666666668,18.576000000000004,18.398000000000003,19.16266666666667,20.216,22.244000000000003,22.707333333333334,23.60066666666667,24.366666666666667,24.540000000000003
방배로,1210011900.0,37.4793434,126.9994968,19793.0,37.4793434,126.9994968,20210717.0,1210011900.0,795.0,3.0,21.11,20.259999999999998,21.0625,21.5425,21.6325,17.07,16.8325,17.419999999999998,17.616,19.186,20.812,20.465999999999998,21.454,19.323999999999998,19.910000000000004,20.464,18.642,20.403999999999996,21.062,22.571999999999996,22.152000000000005,22.352,24.686,21.473999999999997
방배역,1210015066.6666667,37.482007550000006,126.99764380000005,21403.0,37.482007550000006,126.99764380000005,20210717.0,1210015066.6666667,723.0,2.3333333333333335,25.07916666666667,27.17166666666667,29.06916666666667,27.77,28.918333333333337,25.60666666666667,26.21666666666667,23.88133333333333,24.698,23.413999999999994,21.697333333333336,19.800666666666665,19.670666666666662,19.487999999999996,19.576,20.997333333333337,20.769999999999996,21.06933333333334,21.134666666666668,22.83733333333333,22.80266666666666,23.977999999999994,24.930000000000003,25.086666666666666
방이역,1230023400.0,37.508666,127.12656899999999,38011.0,37.508666,127.12656899999999,20210717.0,1230023400.0,392.0,4.0,38.095,41.1275,41.449999999999996,39.76,42.3075,41.1875,37.985,38.442,34.86,31.02,28.689999999999998,26.208,24.18,23.112000000000002,24.528,26.377999999999997,27.538,27.454,28.294,31.631999999999998,31.951999999999998,33.464,34.226000000000006,36.582
뱅뱅사거리,1220011900.0,37.488585,127.03241499999999,36550.0,37.488585,127.03241499999999,20210717.0,1220011900.0,593.0,4.0,27.97,30.647499999999997,31.697499999999998,31.439999999999998,32.18,29.4,27.1025,26.672000000000004,27.633999999999997,24.946,20.198,18.162,16.592000000000002,15.927999999999997,17.651999999999997,20.075999999999997,23.353999999999996,23.686,24.098,26.826,26.958000000000006,27.410000000000004,27.336000000000002,27.131999999999998
별다방,1010004566.6666666,37.56020130000001,126.9829327,22260.0,37.56020130000001,126.9829327,20210717.0,1010004566.6666666,626.0,2.0,30.695833333333336,32.58083333333334,34.403333333333336,35.76333333333333,36.494166666666665,35.36833333333333,33.654999999999994,32.623333333333335,31.051333333333336,28.021999999999995,26.976000000000003,26.597333333333335,25.15333333333333,25.234666666666666,25.003333333333327,24.99266666666667,24.34333333333333,24.77266666666667,27.338666666666665,29.89666666666667,30.727999999999998,31.395333333333333,30.017333333333333,31.256666666666664
봉은사로선정릉,1220030066.6666667,37.51129300000001,127.048409,38899.0,37.51129300000001,127.048409,20210717.0,1220030066.6666667,891.0,3.0,26.480833333333337,25.499999999999996,25.278333333333332,26.272499999999997,26.215,25.382499999999997,25.485833333333332,24.054666666666666,25.279999999999998,25.146000000000004,23.87933333333334,23.040666666666663,22.55666666666667,21.330666666666666,21.530000000000005,23.012666666666668,23.233333333333334,23.105999999999998,24.79133333333333,26.75133333333333,26.886000000000006,28.105333333333338,25.508666666666667,24.43733333333333
봉은사역,1220031450.0,37.51499999999999,127.06319600000003,35255.0,37.51499999999999,127.06319600000003,20210717.0,1220031450.0,577.5,3.0,26.363749999999996,27.42875,28.398749999999996,31.388749999999998,31.6875,34.06125,28.573749999999997,26.112000000000002,26.973000000000003,25.875000000000007,23.989,24.505999999999993,24.627999999999993,23.235,22.866999999999997,23.929,24.618000000000002,24.933,26.869999999999997,29.89500000000001,28.093,27.470999999999997,26.302999999999997,25.57999999999999
불광역,1110012100.0,37.609382,126.93039709999998,34060.0,37.609382,126.93039709999998,20210717.0,1110012100.0,289.0,3.0,26.6025,33.4375,35.9775,35.94,37.2525,34.33,30.935,29.803999999999995,26.055999999999994,23.171999999999997,20.380000000000003,18.088,18.682,18.541999999999998,18.413999999999998,17.166,16.351999999999997,16.92,17.766000000000002,19.735999999999997,21.422000000000004,22.826,25.096,26.356
사가정역,1060007600.0,37.57959399999999,127.08796600000002,20503.0,37.57959399999999,127.08796600000002,20210717.0,1060007600.0,1172.0,1.0,20.275,24.86,25.314999999999998,26.3,27.220000000000002,21.67,18.085,15.51,18.758000000000003,13.863999999999995,13.23,12.400000000000002,11.680000000000001,11.01,12.5,12.272000000000002,12.664,12.969999999999999,12.196000000000002,14.005999999999997,15.541999999999998,16.372000000000003,15.968,17.884000000000004
삼성,1220026800.0,37.50703529,127.05555030000001,38899.0,37.50703529,127.05555030000001,20210717.0,1220026800.0,721.0,4.0,23.6625,26.7875,27.71,30.3825,32.055,30.9575,31.7375,32.205999999999996,31.840000000000003,26.036,23.594,22.700000000000003,21.954,20.868000000000002,21.573999999999998,22.516000000000002,22.812,22.518,23.869999999999997,25.107999999999997,22.68,20.0,19.46,23.048000000000002
삼성역섬유센터R,1220028050.0,37.507749999999994,127.06065099999998,49688.0,37.507749999999994,127.06065099999998,20210717.0,1220028050.0,622.0,4.0,18.395000000000003,19.26375,21.04375,23.25625,24.37125,24.472500000000004,22.385,21.528,23.671,22.104,19.967000000000002,19.479,17.322000000000003,14.200000000000003,14.681999999999999,16.831,17.645000000000003,16.291999999999998,18.783,22.944,20.9,17.606,16.643,17.665999999999997
삼성현대힐,1220031800.0,37.51354184000001,127.0527183,38899.0,37.51354184000001,127.0527183,20210717.0,1220031800.0,698.0,3.0,32.3575,36.14,35.845,37.54750000000001,40.307500000000005,39.6125,38.8525,35.468,30.46,26.703999999999997,24.28,22.804000000000002,20.433999999999997,21.358000000000004,20.858000000000004,19.596,17.622,17.747999999999998,18.701999999999998,20.322,22.278,23.106,27.85,32.89
