,LINK_ID,store_name,store_addr,lat_x,lot_x,도로_x,layer,path,지역,구로구,동,도로_y,유동인구_평균,lat_y,lot_y,일자,요일,도로명,링크아이디,시점명,종점명,방향,거리,차선수,기능유형구분,도심/외곽구분,권역구분,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
8705,1180040000,당산역사거리,서울특별시 영등포구 양평로 47 (당산동5가)1522-3232,37.533984,126.901156,양평로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,영등포구,당산2동,양평로,35769,37.533984,126.901156,20210726,월,양평로,1180040000,양평동사거리,당산역,상행,427,2,보조간선도로,외곽,영등포구,34.0,34.05,32.72,27.42,31.24,35.09,30.91,30.37,26.56,28.43,25.71,25.35,24.26,25.22,26.89,25.81,24.23,28.15,24.56,24.95,26.45,28.91,28.17,29.98
8715,1180040100,당산역사거리,서울특별시 영등포구 양평로 47 (당산동5가)1522-3232,37.533984,126.901156,양평로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,영등포구,당산2동,양평로,35769,37.533984,126.901156,20210705,월,양평로,1180040100,당산역,양평동사거리,하행,427,3,보조간선도로,외곽,영등포구,29.38,30.68,31.07,34.03,32.16,29.64,25.22,22.12,19.07,16.24,17.0,18.4,20.55,17.37,17.97,18.91,18.86,16.68,14.54,13.15,14.27,16.9,17.45,22.25
8722,1180040100,당산역사거리,서울특별시 영등포구 양평로 47 (당산동5가)1522-3232,37.533984,126.901156,양평로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,영등포구,당산2동,양평로,35769,37.533984,126.901156,20210712,월,양평로,1180040100,당산역,양평동사거리,하행,427,3,보조간선도로,외곽,영등포구,27.51,30.09,37.45,37.84,37.42,29.93,28.13,24.73,18.51,18.46,19.47,20.74,21.13,19.09,17.82,20.94,18.44,18.56,13.93,11.56,12.94,18.3,17.19,20.7
8729,1180040100,당산역사거리,서울특별시 영등포구 양평로 47 (당산동5가)1522-3232,37.533984,126.901156,양평로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,영등포구,당산2동,양평로,35769,37.533984,126.901156,20210719,월,양평로,1180040100,당산역,양평동사거리,하행,427,3,보조간선도로,외곽,영등포구,22.47,26.9,30.55,36.15,36.44,28.68,27.07,26.29,18.94,18.37,21.27,21.47,21.58,21.09,19.45,17.14,15.35,13.65,10.36,9.58,11.82,17.47,18.94,21.12
8736,1180040100,당산역사거리,서울특별시 영등포구 양평로 47 (당산동5가)1522-3232,37.533984,126.901156,양평로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,영등포구,당산2동,양평로,35769,37.533984,126.901156,20210726,월,양평로,1180040100,당산역,양평동사거리,하행,427,3,보조간선도로,외곽,영등포구,27.59,30.42,35.41,32.47,31.06,31.12,28.36,23.9,17.48,15.69,19.41,20.84,19.19,19.54,20.05,19.23,18.45,17.94,14.93,12.45,15.81,18.66,21.34,24.43
8746,1110012100,불광역,서울특별시 은평구 통일로 715 1522-3232,37.609382,126.9303971,통일로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,대조동,통일로,34060,37.609382,126.9303971,20210705,월,통일로,1110012100,불광역,서울혁신파크교차로,하행,289,3,주간선도로,외곽,은평구,32.1,36.26,39.21,36.8,39.45,32.19,23.86,11.75,8.29,18.72,17.63,19.53,20.16,18.25,18.99,19.92,15.35,15.96,16.36,22.76,27.01,26.17,26.91,29.64
8753,1110012100,불광역,서울특별시 은평구 통일로 715 1522-3232,37.609382,126.9303971,통일로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,대조동,통일로,34060,37.609382,126.9303971,20210712,월,통일로,1110012100,불광역,서울혁신파크교차로,하행,289,3,주간선도로,외곽,은평구,28.43,33.34,39.65,38.35,33.75,30.96,24.59,22.53,26.31,22.81,20.69,18.54,21.87,18.83,13.45,14.8,13.72,16.17,20.61,21.34,20.3,25.24,26.66,31.92
8760,1110012100,불광역,서울특별시 은평구 통일로 715 1522-3232,37.609382,126.9303971,통일로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,대조동,통일로,34060,37.609382,126.9303971,20210719,월,통일로,1110012100,불광역,서울혁신파크교차로,하행,289,3,주간선도로,외곽,은평구,31.12,33.21,40.93,38.56,38.46,32.2,26.58,24.33,25.31,17.92,19.76,20.57,23.13,21.05,20.79,18.72,13.62,12.14,17.94,21.79,25.39,25.5,26.42,29.58
8767,1110012100,불광역,서울특별시 은평구 통일로 715 1522-3232,37.609382,126.9303971,통일로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,대조동,통일로,34060,37.609382,126.9303971,20210726,월,통일로,1110012100,불광역,서울혁신파크교차로,하행,289,3,주간선도로,외곽,은평구,35.1,29.91,39.69,42.78,39.51,34.61,28.92,25.56,26.17,21.93,22.07,20.29,17.25,19.02,18.82,15.73,17.19,17.83,19.05,20.65,24.45,24.34,26.81,28.23
8777,1110013800,연신내역사거리,서울특별시 은평구 통일로 842 (불광동)1522-3232,37.61862,126.922062,통일로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,불광1동,통일로,33281,37.61862,126.922062,20210705,월,통일로,1110013800,동명여고,연신내역,상행,614,3,주간선도로,외곽,은평구,29.3,31.07,34.65,36.69,30.09,31.87,27.91,28.24,25.83,23.68,20.15,15.99,15.49,12.34,15.04,13.81,10.96,14.89,15.12,15.53,21.0,23.6,23.52,24.58
8784,1110013800,연신내역사거리,서울특별시 은평구 통일로 842 (불광동)1522-3232,37.61862,126.922062,통일로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,불광1동,통일로,33281,37.61862,126.922062,20210712,월,통일로,1110013800,동명여고,연신내역,상행,614,3,주간선도로,외곽,은평구,31.23,31.94,29.41,32.37,28.35,31.76,27.96,27.06,26.73,26.89,20.45,20.51,21.33,20.23,13.59,15.01,10.19,11.04,17.16,17.8,19.55,22.39,20.9,25.71
8791,1110013800,연신내역사거리,서울특별시 은평구 통일로 842 (불광동)1522-3232,37.61862,126.922062,통일로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,불광1동,통일로,33281,37.61862,126.922062,20210719,월,통일로,1110013800,동명여고,연신내역,상행,614,3,주간선도로,외곽,은평구,30.67,32.15,32.54,31.68,34.89,32.61,27.32,28.66,26.28,26.25,21.81,19.6,18.75,16.18,11.12,8.99,10.24,17.92,19.58,20.15,19.63,23.29,24.88,24.85
8798,1110013800,연신내역사거리,서울특별시 은평구 통일로 842 (불광동)1522-3232,37.61862,126.922062,통일로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,불광1동,통일로,33281,37.61862,126.922062,20210726,월,통일로,1110013800,동명여고,연신내역,상행,614,3,주간선도로,외곽,은평구,30.61,30.59,35.65,31.03,26.39,29.95,27.76,29.54,28.44,25.77,18.97,16.93,15.15,17.23,14.13,15.09,16.46,13.41,12.91,11.17,15.83,21.96,22.9,24.84
8808,1110001700,연신내,서울특별시 은평구 통일로 867 (갈현동)1522-3232,37.620417,126.919913,통일로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,갈현1동,통일로,23762,37.620417,126.919913,20210705,월,통일로,1110001700,박석고개,연신내역,하행,927,3,주간선도로,외곽,은평구,30.46,30.58,32.06,34.18,33.7,31.78,18.57,20.65,24.03,22.4,21.07,21.96,24.2,24.9,24.84,21.38,20.14,16.23,20.16,22.21,23.27,25.33,25.2,26.78
8815,1110001700,연신내,서울특별시 은평구 통일로 867 (갈현동)1522-3232,37.620417,126.919913,통일로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,갈현1동,통일로,23762,37.620417,126.919913,20210712,월,통일로,1110001700,박석고개,연신내역,하행,927,3,주간선도로,외곽,은평구,30.35,35.81,36.34,31.66,31.28,33.82,26.04,29.4,26.25,25.95,25.33,25.94,24.41,24.04,19.19,18.9,15.28,15.33,17.94,25.34,25.77,24.9,25.45,29.08
8822,1110001700,연신내,서울특별시 은평구 통일로 867 (갈현동)1522-3232,37.620417,126.919913,통일로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,갈현1동,통일로,23762,37.620417,126.919913,20210719,월,통일로,1110001700,박석고개,연신내역,하행,927,3,주간선도로,외곽,은평구,31.89,33.03,29.26,38.71,35.65,36.41,26.35,28.08,26.42,21.18,22.77,22.82,23.48,22.03,18.66,14.44,11.23,14.31,19.26,23.38,24.43,25.31,27.23,30.84
8829,1110001700,연신내,서울특별시 은평구 통일로 867 (갈현동)1522-3232,37.620417,126.919913,통일로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,갈현1동,통일로,23762,37.620417,126.919913,20210726,월,통일로,1110001700,박석고개,연신내역,하행,927,3,주간선도로,외곽,은평구,32.15,32.88,28.18,39.71,29.14,32.17,29.1,31.6,26.87,24.35,24.2,23.68,23.77,23.47,21.72,20.72,22.49,23.19,22.78,22.5,24.07,25.88,27.21,25.97
8839,1110015300,구파발역,서울특별시 은평구 진관2로 121522-3232,37.63446,126.918881,진관2로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,진관동,진관2로,63305,37.63446,126.918881,20210705,월,진관2로,1110015300,구파발역입구,기자촌아파트,하행,1329,1,기타도로,외곽,은평구,15.67,26.69,33.01,23.91,17.75,18.03,19.63,19.02,15.71,16.08,13.78,16.95,16.13,16.25,17.56,15.29,12.64,14.67,13.87,19.67,17.6,17.16,16.49,17.27
8846,1110015300,구파발역,서울특별시 은평구 진관2로 121522-3232,37.63446,126.918881,진관2로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,진관동,진관2로,63305,37.63446,126.918881,20210712,월,진관2로,1110015300,구파발역입구,기자촌아파트,하행,1329,1,기타도로,외곽,은평구,14.37,17.72,20.37,15.91,22.84,11.09,16.13,15.07,15.0,12.57,14.14,15.81,13.55,13.09,14.87,15.83,13.35,12.68,15.09,13.84,14.55,15.5,16.56,17.31
8853,1110015300,구파발역,서울특별시 은평구 진관2로 121522-3232,37.63446,126.918881,진관2로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,진관동,진관2로,63305,37.63446,126.918881,20210719,월,진관2로,1110015300,구파발역입구,기자촌아파트,하행,1329,1,기타도로,외곽,은평구,12.47,18.37,15.05,17.66,19.11,12.14,19.79,17.26,16.09,13.53,14.51,16.81,16.13,13.88,11.55,11.97,14.69,14.21,16.57,19.4,15.01,14.14,15.77,14.89
8860,1110015300,구파발역,서울특별시 은평구 진관2로 121522-3232,37.63446,126.918881,진관2로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,진관동,진관2로,63305,37.63446,126.918881,20210726,월,진관2로,1110015300,구파발역입구,기자촌아파트,하행,1329,1,기타도로,외곽,은평구,11.36,28.9,21.03,18.0,13.06,21.1,14.02,21.33,17.21,17.94,15.07,11.8,14.34,13.17,16.34,16.57,11.54,12.34,16.36,14.85,18.05,12.5,14.81,19.92
8870,1110008106,은평구청입구,서울특별시 은평구 은평로 170 (응암동)1522-3232,37.601042,126.926789,은평로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,응암1동,은평로,27437,37.601042,126.926789,20210705,월,백련산로,1110008106,은평구청입구,신의쉐르빌,상행,594,0,기타도로,외곽,은평구,25.4,27.9,25.06,27.66,22.01,20.22,26.51,20.38,19.16,18.85,18.43,20.58,20.68,20.22,19.54,20.43,18.93,16.8,16.98,19.91,18.79,20.61,20.96,20.72
8877,1110008106,은평구청입구,서울특별시 은평구 은평로 170 (응암동)1522-3232,37.601042,126.926789,은평로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,응암1동,은평로,27437,37.601042,126.926789,20210712,월,백련산로,1110008106,은평구청입구,신의쉐르빌,상행,594,0,기타도로,외곽,은평구,25.44,23.52,24.9,24.94,26.72,36.32,20.05,20.29,19.12,19.55,19.83,19.66,19.03,20.26,19.9,18.22,17.9,17.44,18.0,18.02,17.16,18.64,21.72,21.92
8884,1110008106,은평구청입구,서울특별시 은평구 은평로 170 (응암동)1522-3232,37.601042,126.926789,은평로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,응암1동,은평로,27437,37.601042,126.926789,20210719,월,백련산로,1110008106,은평구청입구,신의쉐르빌,상행,594,0,기타도로,외곽,은평구,23.01,26.25,28.25,28.75,27.65,22.11,22.31,22.07,17.81,18.03,19.2,18.26,19.03,20.97,19.74,19.01,19.91,18.92,17.45,16.71,17.56,20.35,21.39,21.19
8891,1110008106,은평구청입구,서울특별시 은평구 은평로 170 (응암동)1522-3232,37.601042,126.926789,은평로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,은평구,응암1동,은평로,27437,37.601042,126.926789,20210726,월,백련산로,1110008106,은평구청입구,신의쉐르빌,상행,594,0,기타도로,외곽,은평구,23.68,26.33,20.44,29.26,24.71,23.03,21.29,22.53,20.48,21.34,19.43,20.33,19.15,21.89,17.76,19.96,19.48,19.42,18.51,19.86,18.24,19.55,19.48,21.1
8901,1000028200,경희궁로,서울특별시 종로구 새문안로3길 15 (당주동)1522-3232,37.571759,126.972343,새문안로3길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,종로구,사직동,새문안로3길,22874,37.571759,126.972343,20210705,월,새문안로3길,1000028200,용비어천가,세종아파트앞,하행,161,0,기타도로,도심권,종로구,24.76,25.51,16.35,15.85,17.5,22.16,25.87,23.64,19.72,19.59,20.52,21.68,18.59,24.18,21.43,20.86,20.22,21.68,19.09,19.9,23.37,23.78,21.15,25.88
8908,1000028200,경희궁로,서울특별시 종로구 새문안로3길 15 (당주동)1522-3232,37.571759,126.972343,새문안로3길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,종로구,사직동,새문안로3길,22874,37.571759,126.972343,20210712,월,새문안로3길,1000028200,용비어천가,세종아파트앞,하행,161,0,기타도로,도심권,종로구,20.24,24.98,17.53,20.0,15.15,22.47,26.54,27.11,20.45,16.39,14.96,12.47,19.26,24.82,23.86,23.05,19.88,21.46,17.12,21.71,20.58,22.47,21.29,19.97
8915,1000028200,경희궁로,서울특별시 종로구 새문안로3길 15 (당주동)1522-3232,37.571759,126.972343,새문안로3길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,종로구,사직동,새문안로3길,22874,37.571759,126.972343,20210719,월,새문안로3길,1000028200,용비어천가,세종아파트앞,하행,161,0,기타도로,도심권,종로구,17.58,24.83,24.12,22.47,19.11,20.3,25.03,22.64,21.15,19.77,19.9,20.09,20.61,19.73,20.85,16.76,21.1,19.1,19.01,20.58,22.47,25.85,22.44,18.12
8922,1000028200,경희궁로,서울특별시 종로구 새문안로3길 15 (당주동)1522-3232,37.571759,126.972343,새문안로3길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,종로구,사직동,새문안로3길,22874,37.571759,126.972343,20210726,월,새문안로3길,1000028200,용비어천가,세종아파트앞,하행,161,0,기타도로,도심권,종로구,18.98,20.0,16.83,19.67,23.81,24.87,23.68,24.39,21.21,20.71,21.91,23.15,21.47,22.14,19.86,20.35,23.94,22.19,18.94,17.64,23.45,21.54,21.33,22.62
8932,1000025200,경희궁로,서울특별시 종로구 새문안로3길 15 (당주동)1522-3232,37.571759,126.972343,새문안로3길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,종로구,사직동,새문안로3길,22874,37.571759,126.972343,20210705,월,새문안로3길,1000025200,세종아파트앞,구세군회관,하행,165,0,기타도로,도심권,종로구,23.18,24.96,12.92,14.5,15.56,18.01,15.13,14.33,9.79,9.61,12.53,14.2,12.56,14.8,12.72,11.49,15.21,13.12,11.26,15.28,18.66,14.95,14.41,18.41
8939,1000025200,경희궁로,서울특별시 종로구 새문안로3길 15 (당주동)1522-3232,37.571759,126.972343,새문안로3길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,종로구,사직동,새문안로3길,22874,37.571759,126.972343,20210712,월,새문안로3길,1000025200,세종아파트앞,구세군회관,하행,165,0,기타도로,도심권,종로구,18.98,22.92,17.73,21.36,15.03,17.66,16.52,15.61,15.14,11.66,8.82,6.29,10.62,13.76,11.94,12.05,11.18,10.71,13.02,15.94,16.29,19.13,20.65,17.88
8946,1000025200,경희궁로,서울특별시 종로구 새문안로3길 15 (당주동)1522-3232,37.571759,126.972343,새문안로3길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,종로구,사직동,새문안로3길,22874,37.571759,126.972343,20210719,월,새문안로3길,1000025200,세종아파트앞,구세군회관,하행,165,0,기타도로,도심권,종로구,18.51,22.12,20.66,22.69,14.95,16.36,21.52,16.38,12.01,11.41,14.1,12.86,12.45,14.42,11.76,10.75,14.5,13.41,11.63,11.51,13.31,14.79,18.0,15.93
