,LINK_ID,store_name,store_addr,lat_x,lot_x,도로_x,layer,path,지역,구로구,동,도로_y,유동인구_평균,lat_y,lot_y,일자,요일,도로명,링크아이디,시점명,종점명,방향,거리,차선수,기능유형구분,도심/외곽구분,권역구분,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2775,1080005200,미아역,서울특별시 강북구 도봉로 196 (미아동)1522-3232,37.626148,127.026578,도봉로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강북구,미아동,도봉로,22274,37.626148,127.026578,20210717,토,도봉로,1080005200,미아역,수유사거리,상행,974,2,주간선도로,외곽,강북구,24.15,24.84,25.39,26.13,25.77,25.45,28.56,28.87,26.43,23.88,21.18,17.94,17.15,17.87,17.71,18.81,18.51,18.84,18.66,20.38,22.91,26.17,26.26,25.64
2782,1080005200,미아역,서울특별시 강북구 도봉로 196 (미아동)1522-3232,37.626148,127.026578,도봉로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강북구,미아동,도봉로,22274,37.626148,127.026578,20210724,토,도봉로,1080005200,미아역,수유사거리,상행,974,2,주간선도로,외곽,강북구,25.26,25.79,24.96,24.93,25.33,25.38,29.24,27.55,24.92,23.86,22.26,18.31,16.48,14.81,16.48,20.06,19.0,20.49,19.1,21.99,24.08,26.39,26.51,25.03
2789,1080005200,미아역,서울특별시 강북구 도봉로 196 (미아동)1522-3232,37.626148,127.026578,도봉로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강북구,미아동,도봉로,22274,37.626148,127.026578,20210731,토,도봉로,1080005200,미아역,수유사거리,상행,974,2,주간선도로,외곽,강북구,24.88,24.46,25.04,24.78,25.21,25.11,29.38,28.86,27.53,24.35,23.28,18.41,17.68,17.1,17.31,18.73,17.07,17.98,19.93,22.22,25.43,26.47,26.39,25.43
2792,1150001900,발산역사거리,서울특별시 강서구 공항대로 248 (마곡동)1522-3232,37.558509,126.835096,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,가양1동,공항대로,48802,37.558509,126.835096,20210703,토,공항대로,1150001900,마곡역,발산역,상행,1012,4,주간선도로,외곽,강서구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.55,33.21,27.73,18.38,10.5,7.56,8.22,9.74,11.81,11.71,13.77,15.45,17.99,20.93,21.31,22.31,24.75
2799,1150001900,발산역사거리,서울특별시 강서구 공항대로 248 (마곡동)1522-3232,37.558509,126.835096,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,가양1동,공항대로,48802,37.558509,126.835096,20210710,토,공항대로,1150001900,마곡역,발산역,상행,1012,4,주간선도로,외곽,강서구,24.42,25.17,27.26,27.16,27.1,24.61,26.15,35.58,27.86,25.55,19.37,14.36,11.04,14.09,19.59,20.03,17.86,17.2,21.66,25.34,23.49,25.53,24.97,25.22
2806,1150001900,발산역사거리,서울특별시 강서구 공항대로 248 (마곡동)1522-3232,37.558509,126.835096,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,가양1동,공항대로,48802,37.558509,126.835096,20210717,토,공항대로,1150001900,마곡역,발산역,상행,1012,4,주간선도로,외곽,강서구,24.5,25.05,26.17,29.23,30.34,28.27,26.62,30.2,25.7,26.72,19.07,14.21,11.32,14.32,18.23,20.01,18.06,17.96,20.14,19.97,23.28,23.89,26.41,26.88
2813,1150001900,발산역사거리,서울특별시 강서구 공항대로 248 (마곡동)1522-3232,37.558509,126.835096,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,가양1동,공항대로,48802,37.558509,126.835096,20210724,토,공항대로,1150001900,마곡역,발산역,상행,1012,4,주간선도로,외곽,강서구,25.14,26.53,25.5,26.01,25.63,25.42,37.0,32.04,27.16,28.09,20.59,15.8,12.47,14.81,18.51,19.29,20.1,21.16,21.84,23.41,21.37,24.53,25.01,25.66
2820,1150001900,발산역사거리,서울특별시 강서구 공항대로 248 (마곡동)1522-3232,37.558509,126.835096,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,가양1동,공항대로,48802,37.558509,126.835096,20210731,토,공항대로,1150001900,마곡역,발산역,상행,1012,4,주간선도로,외곽,강서구,25.11,26.74,23.99,27.87,27.97,26.63,34.34,29.43,26.47,25.53,22.29,18.85,17.53,18.32,19.95,19.54,18.13,18.39,20.23,22.64,22.78,25.46,24.43,23.9
2823,1150013600,마곡역,서울특별시 강서구 공항대로 168 (마곡동)1522-3232,37.559611,126.826298,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,가양1동,공항대로,48802,37.559611,126.826298,20210703,토,공항대로,1150013600,KT공항지사,마곡역,상행,925,4,주간선도로,외곽,강서구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.27,26.28,23.94,18.08,16.0,15.86,14.1,15.13,14.37,12.63,12.14,13.62,16.59,19.99,20.59,23.39,24.82
2830,1150013600,마곡역,서울특별시 강서구 공항대로 168 (마곡동)1522-3232,37.559611,126.826298,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,가양1동,공항대로,48802,37.559611,126.826298,20210710,토,공항대로,1150013600,KT공항지사,마곡역,상행,925,4,주간선도로,외곽,강서구,24.77,24.27,24.61,23.87,24.66,23.94,22.48,22.78,28.16,26.42,23.31,21.01,23.12,20.07,16.44,15.77,15.86,16.26,16.66,19.97,20.86,21.78,22.91,24.43
2837,1150013600,마곡역,서울특별시 강서구 공항대로 168 (마곡동)1522-3232,37.559611,126.826298,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,가양1동,공항대로,48802,37.559611,126.826298,20210717,토,공항대로,1150013600,KT공항지사,마곡역,상행,925,4,주간선도로,외곽,강서구,24.34,25.12,27.79,25.74,28.15,22.23,22.87,30.68,28.77,25.01,23.61,23.82,23.03,20.17,18.14,19.25,17.31,16.76,15.37,18.86,21.12,22.84,23.77,25.24
2844,1150013600,마곡역,서울특별시 강서구 공항대로 168 (마곡동)1522-3232,37.559611,126.826298,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,가양1동,공항대로,48802,37.559611,126.826298,20210724,토,공항대로,1150013600,KT공항지사,마곡역,상행,925,4,주간선도로,외곽,강서구,24.78,25.28,26.17,24.11,23.35,23.48,24.4,28.44,30.75,24.51,22.21,23.33,20.84,18.79,15.76,16.11,17.67,18.14,16.6,20.62,21.63,22.17,23.91,25.29
2851,1150013600,마곡역,서울특별시 강서구 공항대로 168 (마곡동)1522-3232,37.559611,126.826298,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,가양1동,공항대로,48802,37.559611,126.826298,20210731,토,공항대로,1150013600,KT공항지사,마곡역,상행,925,4,주간선도로,외곽,강서구,25.13,22.61,20.12,28.17,24.42,25.25,22.58,22.62,27.66,25.14,24.1,23.94,23.22,19.98,18.19,18.67,17.59,16.44,16.35,19.82,22.94,23.9,24.4,24.64
2854,1150011200,우장산역,서울특별시 강서구 강서로 267 (내발산동)1522-3232,37.549501,126.835984,강서로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,발산1동,강서로,35165,37.549501,126.835984,20210703,토,강서로,1150011200,우장산공원입구,우장산역,상행,770,3,보조간선도로,외곽,강서구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.63,23.43,22.74,18.29,17.82,16.24,15.35,16.69,16.98,16.58,16.18,19.34,18.54,19.04,19.1,20.41,22.7
2861,1150011200,우장산역,서울특별시 강서구 강서로 267 (내발산동)1522-3232,37.549501,126.835984,강서로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,발산1동,강서로,35165,37.549501,126.835984,20210710,토,강서로,1150011200,우장산공원입구,우장산역,상행,770,3,보조간선도로,외곽,강서구,26.25,24.96,24.56,25.73,25.88,23.71,25.01,24.34,24.55,23.73,20.18,17.42,16.0,16.69,18.94,18.26,19.72,18.24,19.05,20.52,20.93,19.85,20.35,22.25
2868,1150011200,우장산역,서울특별시 강서구 강서로 267 (내발산동)1522-3232,37.549501,126.835984,강서로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,발산1동,강서로,35165,37.549501,126.835984,20210717,토,강서로,1150011200,우장산공원입구,우장산역,상행,770,3,보조간선도로,외곽,강서구,26.0,25.86,27.09,25.19,24.35,25.34,26.93,21.27,23.58,21.1,17.54,20.19,19.18,19.13,20.39,20.38,19.85,18.13,18.21,18.49,20.11,20.83,22.46,23.7
2875,1150011200,우장산역,서울특별시 강서구 강서로 267 (내발산동)1522-3232,37.549501,126.835984,강서로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,발산1동,강서로,35165,37.549501,126.835984,20210724,토,강서로,1150011200,우장산공원입구,우장산역,상행,770,3,보조간선도로,외곽,강서구,23.82,23.93,25.48,25.5,22.06,24.23,25.18,24.1,23.82,22.31,19.2,17.92,15.95,16.22,18.92,20.33,19.95,18.86,19.7,19.21,19.41,20.29,20.8,23.49
2882,1150011200,우장산역,서울특별시 강서구 강서로 267 (내발산동)1522-3232,37.549501,126.835984,강서로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,발산1동,강서로,35165,37.549501,126.835984,20210731,토,강서로,1150011200,우장산공원입구,우장산역,상행,770,3,보조간선도로,외곽,강서구,24.43,25.11,24.31,25.59,27.04,23.03,25.4,27.75,25.8,21.31,19.18,19.85,18.5,20.43,21.67,20.19,20.07,18.95,19.89,19.63,18.69,19.5,21.49,24.06
2885,1150009800,화곡DT,서울특별시 강서구 등촌로 57 (화곡동)1522-3232,37.535149,126.863232,등촌로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡4동,등촌로,17986,37.535149,126.863232,20210703,토,등촌로,1150009800,등촌역,목동사거리,하행,2155,2,보조간선도로,외곽,양천구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.98,25.6,24.75,23.32,22.42,20.96,22.0,21.38,21.6,19.67,17.67,19.94,23.43,24.7,25.5,24.88,25.71
2892,1150009800,화곡DT,서울특별시 강서구 등촌로 57 (화곡동)1522-3232,37.535149,126.863232,등촌로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡4동,등촌로,17986,37.535149,126.863232,20210710,토,등촌로,1150009800,등촌역,목동사거리,하행,2155,2,보조간선도로,외곽,양천구,28.27,28.08,29.44,30.56,29.17,29.05,26.08,26.06,24.65,24.8,22.73,19.06,16.08,20.26,19.55,22.36,22.08,22.28,23.49,24.26,25.57,26.11,25.99,27.11
2899,1150009800,화곡DT,서울특별시 강서구 등촌로 57 (화곡동)1522-3232,37.535149,126.863232,등촌로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡4동,등촌로,17986,37.535149,126.863232,20210717,토,등촌로,1150009800,등촌역,목동사거리,하행,2155,2,보조간선도로,외곽,양천구,26.44,30.62,28.68,30.35,32.05,28.0,25.95,25.92,25.52,25.64,21.99,20.21,20.5,20.82,21.4,22.83,22.61,23.67,25.26,25.38,26.03,26.65,26.68,28.07
2906,1150009800,화곡DT,서울특별시 강서구 등촌로 57 (화곡동)1522-3232,37.535149,126.863232,등촌로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡4동,등촌로,17986,37.535149,126.863232,20210724,토,등촌로,1150009800,등촌역,목동사거리,하행,2155,2,보조간선도로,외곽,양천구,27.4,29.47,28.52,31.3,29.76,28.15,27.96,27.29,25.19,23.52,21.56,19.59,19.41,19.55,20.56,19.65,21.07,21.5,22.95,24.87,25.45,25.5,25.67,26.08
2913,1150009800,화곡DT,서울특별시 강서구 등촌로 57 (화곡동)1522-3232,37.535149,126.863232,등촌로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡4동,등촌로,17986,37.535149,126.863232,20210731,토,등촌로,1150009800,등촌역,목동사거리,하행,2155,2,보조간선도로,외곽,양천구,29.21,25.97,27.61,29.76,28.49,28.45,26.08,28.09,26.6,24.87,23.88,22.92,23.68,24.11,24.7,24.16,23.96,24.23,24.59,25.6,26.43,26.32,25.08,27.13
2916,1150017000,양천향교역,서울특별시 강서구 강서로 463 (마곡동)1522-3232,37.566964,126.840731,강서로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,가양1동,강서로,48802,37.566964,126.840731,20210703,토,강서로,1150017000,양천향교역,등촌1-10단지,상행,593,3,보조간선도로,외곽,강서구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,31.98,28.76,25.46,25.13,26.8,28.52,27.7,25.91,26.34,25.14,27.25,25.79,24.84,24.86,27.08,28.8
2923,1150017000,양천향교역,서울특별시 강서구 강서로 463 (마곡동)1522-3232,37.566964,126.840731,강서로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,가양1동,강서로,48802,37.566964,126.840731,20210710,토,강서로,1150017000,양천향교역,등촌1-10단지,상행,593,3,보조간선도로,외곽,강서구,30.32,29.57,31.71,32.05,29.78,31.06,26.49,32.99,28.47,29.86,26.39,26.32,23.92,24.74,25.59,25.19,24.58,26.75,27.35,27.75,25.76,27.09,24.94,27.46
2930,1150017000,양천향교역,서울특별시 강서구 강서로 463 (마곡동)1522-3232,37.566964,126.840731,강서로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,가양1동,강서로,48802,37.566964,126.840731,20210717,토,강서로,1150017000,양천향교역,등촌1-10단지,상행,593,3,보조간선도로,외곽,강서구,30.58,30.06,30.87,35.75,30.57,25.66,31.32,31.45,30.97,28.23,24.85,24.48,22.56,24.16,26.23,27.28,26.33,26.72,24.39,23.86,25.69,30.48,28.09,30.0
2937,1150017000,양천향교역,서울특별시 강서구 강서로 463 (마곡동)1522-3232,37.566964,126.840731,강서로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,가양1동,강서로,48802,37.566964,126.840731,20210724,토,강서로,1150017000,양천향교역,등촌1-10단지,상행,593,3,보조간선도로,외곽,강서구,33.21,33.01,31.78,29.34,30.23,31.16,31.01,28.62,23.96,25.96,24.06,24.62,25.15,25.49,26.54,27.61,22.76,27.01,28.55,27.08,23.8,26.99,25.95,26.92
2944,1150017000,양천향교역,서울특별시 강서구 강서로 463 (마곡동)1522-3232,37.566964,126.840731,강서로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,가양1동,강서로,48802,37.566964,126.840731,20210731,토,강서로,1150017000,양천향교역,등촌1-10단지,상행,593,3,보조간선도로,외곽,강서구,32.06,29.24,30.49,32.65,30.82,30.49,31.76,31.26,30.8,29.0,25.15,26.52,25.75,25.05,27.32,26.52,25.95,25.69,28.11,27.07,24.96,28.8,27.51,26.83
2947,1140038200,화곡동,서울특별시 강서구 화곡로 142(화곡동)1522-3232,37.5405115,126.8372413,화곡로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡1동,화곡로,47359,37.5405115,126.8372413,20210703,토,화곡로,1140038200,화곡로입구,화곡역,상행,1315,3,보조간선도로,외곽,양천구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.93,18.85,16.42,14.66,12.11,10.89,12.05,11.33,11.41,12.89,12.26,14.38,17.63,17.58,18.96,18.92,20.46
2954,1140038200,화곡동,서울특별시 강서구 화곡로 142(화곡동)1522-3232,37.5405115,126.8372413,화곡로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡1동,화곡로,47359,37.5405115,126.8372413,20210710,토,화곡로,1140038200,화곡로입구,화곡역,상행,1315,3,보조간선도로,외곽,양천구,22.2,23.98,24.17,24.07,26.45,21.41,19.77,20.62,20.78,20.04,16.71,15.4,14.98,14.98,13.86,13.82,14.03,13.92,16.96,20.16,19.56,19.56,21.42,21.16
2961,1140038200,화곡동,서울특별시 강서구 화곡로 142(화곡동)1522-3232,37.5405115,126.8372413,화곡로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡1동,화곡로,47359,37.5405115,126.8372413,20210717,토,화곡로,1140038200,화곡로입구,화곡역,상행,1315,3,보조간선도로,외곽,양천구,22.49,22.49,23.58,25.15,23.68,22.31,19.13,20.5,17.17,11.62,9.25,9.3,8.53,8.98,9.75,9.46,8.99,13.13,15.57,17.78,19.32,22.0,20.79,21.88
2968,1140038200,화곡동,서울특별시 강서구 화곡로 142(화곡동)1522-3232,37.5405115,126.8372413,화곡로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡1동,화곡로,47359,37.5405115,126.8372413,20210724,토,화곡로,1140038200,화곡로입구,화곡역,상행,1315,3,보조간선도로,외곽,양천구,23.7,22.79,22.87,23.03,21.67,21.85,19.24,18.2,24.03,20.85,16.95,16.86,17.8,14.38,13.85,14.84,14.21,15.29,17.11,20.98,21.43,20.63,21.45,22.67
2975,1140038200,화곡동,서울특별시 강서구 화곡로 142(화곡동)1522-3232,37.5405115,126.8372413,화곡로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡1동,화곡로,47359,37.5405115,126.8372413,20210731,토,화곡로,1140038200,화곡로입구,화곡역,상행,1315,3,보조간선도로,외곽,양천구,21.29,22.72,24.55,25.28,25.76,23.99,17.73,18.44,19.58,18.44,16.75,17.11,15.93,13.27,10.63,15.86,16.64,17.63,18.0,18.97,20.01,20.42,20.97,22.07
2978,1150013400,등촌,서울특별시 강서구 공항대로 329 (등촌동)1522-3232,37.5582043,126.8443392,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,등촌3동,공항대로,39037,37.5582043,126.8443392,20210703,토,공항대로41길,1150013400,동현초교,88체육관,하행,411,2,기타도로,외곽,강서구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.58,13.04,16.43,12.89,12.36,9.56,10.28,11.29,12.04,12.58,9.64,10.67,15.33,9.07,8.62,10.86,10.94
2985,1150013400,등촌,서울특별시 강서구 공항대로 329 (등촌동)1522-3232,37.5582043,126.8443392,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,등촌3동,공항대로,39037,37.5582043,126.8443392,20210710,토,공항대로41길,1150013400,동현초교,88체육관,하행,411,2,기타도로,외곽,강서구,21.06,27.34,24.08,22.82,21.99,15.63,11.94,16.08,16.91,17.62,12.46,10.6,9.32,10.32,9.85,11.63,11.06,12.47,13.45,13.85,12.2,11.02,15.57,19.56
2992,1150013400,등촌,서울특별시 강서구 공항대로 329 (등촌동)1522-3232,37.5582043,126.8443392,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,등촌3동,공항대로,39037,37.5582043,126.8443392,20210717,토,공항대로41길,1150013400,동현초교,88체육관,하행,411,2,기타도로,외곽,강서구,21.17,29.09,26.83,23.83,21.45,19.41,16.91,14.07,14.04,14.18,12.47,13.51,11.13,12.22,11.57,11.44,11.79,7.33,9.85,11.18,13.03,17.15,13.47,8.68
2999,1150013400,등촌,서울특별시 강서구 공항대로 329 (등촌동)1522-3232,37.5582043,126.8443392,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,등촌3동,공항대로,39037,37.5582043,126.8443392,20210724,토,공항대로41길,1150013400,동현초교,88체육관,하행,411,2,기타도로,외곽,강서구,22.1,21.34,23.19,24.33,19.53,19.83,15.55,13.67,14.88,18.47,18.31,12.7,12.59,12.05,13.08,11.61,16.27,15.53,11.69,11.73,16.12,17.09,15.34,13.17
3006,1150013400,등촌,서울특별시 강서구 공항대로 329 (등촌동)1522-3232,37.5582043,126.8443392,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,등촌3동,공항대로,39037,37.5582043,126.8443392,20210731,토,공항대로41길,1150013400,동현초교,88체육관,하행,411,2,기타도로,외곽,강서구,23.88,18.93,23.21,24.8,21.49,27.68,14.76,12.4,13.52,13.68,10.47,9.95,9.48,11.44,11.87,17.13,14.08,11.66,13.76,13.66,13.0,12.8,21.18,16.22
3009,1150001800,등촌,서울특별시 강서구 공항대로 329 (등촌동)1522-3232,37.5582043,126.8443392,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,등촌3동,공항대로,39037,37.5582043,126.8443392,20210703,토,공항대로,1150001800,88체육관,발산역,하행,559,4,주간선도로,외곽,강서구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.93,24.2,20.53,15.62,13.0,10.08,8.8,11.22,11.85,10.15,10.73,11.38,18.57,22.67,21.56,20.44,26.94
3016,1150001800,등촌,서울특별시 강서구 공항대로 329 (등촌동)1522-3232,37.5582043,126.8443392,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,등촌3동,공항대로,39037,37.5582043,126.8443392,20210710,토,공항대로,1150001800,88체육관,발산역,하행,559,4,주간선도로,외곽,강서구,29.87,26.68,33.26,33.49,30.36,28.93,26.7,25.83,26.6,21.2,15.98,11.15,9.84,8.2,8.52,9.3,12.85,12.32,13.81,20.03,22.31,23.28,25.45,27.25
3023,1150001800,등촌,서울특별시 강서구 공항대로 329 (등촌동)1522-3232,37.5582043,126.8443392,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,등촌3동,공항대로,39037,37.5582043,126.8443392,20210717,토,공항대로,1150001800,88체육관,발산역,하행,559,4,주간선도로,외곽,강서구,28.48,29.21,31.59,31.2,32.07,29.77,26.79,26.05,23.54,19.54,16.42,12.16,9.57,9.16,12.64,12.36,13.93,13.78,17.12,19.54,20.58,24.72,27.67,28.79
3030,1150001800,등촌,서울특별시 강서구 공항대로 329 (등촌동)1522-3232,37.5582043,126.8443392,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,등촌3동,공항대로,39037,37.5582043,126.8443392,20210724,토,공항대로,1150001800,88체육관,발산역,하행,559,4,주간선도로,외곽,강서구,28.94,30.82,27.32,30.91,33.61,32.07,29.69,27.92,24.59,21.07,12.67,11.79,8.08,8.23,10.95,12.79,16.12,13.48,14.17,18.8,21.35,21.89,26.33,27.82
3037,1150001800,등촌,서울특별시 강서구 공항대로 329 (등촌동)1522-3232,37.5582043,126.8443392,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,등촌3동,공항대로,39037,37.5582043,126.8443392,20210731,토,공항대로,1150001800,88체육관,발산역,하행,559,4,주간선도로,외곽,강서구,28.54,29.52,33.04,28.22,32.64,32.35,28.47,26.79,26.49,24.46,17.2,13.02,8.28,7.76,10.35,14.61,13.68,16.32,18.99,20.03,19.35,18.97,19.78,20.49
3040,1140000300,염창역,서울특별시 강서구 공항대로 627 (염창동)1522-3232,37.547359,126.874436,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,염창동,공항대로,32346,37.547359,126.874436,20210703,토,공항대로,1140000300,양화교,염창역,하행,665,4,주간선도로,외곽,양천구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.58,38.02,33.31,27.66,27.6,27.9,27.04,27.79,27.37,26.93,23.71,22.27,23.36,26.02,27.32,27.39,30.34
3047,1140000300,염창역,서울특별시 강서구 공항대로 627 (염창동)1522-3232,37.547359,126.874436,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,염창동,공항대로,32346,37.547359,126.874436,20210710,토,공항대로,1140000300,양화교,염창역,하행,665,4,주간선도로,외곽,양천구,32.13,33.88,33.11,32.97,32.87,34.66,32.8,33.82,33.03,31.08,31.29,29.19,28.3,26.73,26.63,26.6,24.7,24.6,25.52,29.24,28.85,27.96,28.18,29.92
3054,1140000300,염창역,서울특별시 강서구 공항대로 627 (염창동)1522-3232,37.547359,126.874436,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,염창동,공항대로,32346,37.547359,126.874436,20210717,토,공항대로,1140000300,양화교,염창역,하행,665,4,주간선도로,외곽,양천구,32.85,34.32,34.17,34.58,31.6,35.18,32.53,32.2,36.05,34.56,29.38,28.23,27.75,28.18,28.6,27.35,28.18,26.85,26.47,26.84,28.74,29.35,27.82,32.11
3061,1140000300,염창역,서울특별시 강서구 공항대로 627 (염창동)1522-3232,37.547359,126.874436,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,염창동,공항대로,32346,37.547359,126.874436,20210724,토,공항대로,1140000300,양화교,염창역,하행,665,4,주간선도로,외곽,양천구,33.27,32.49,33.51,33.95,34.3,35.68,31.63,34.89,33.41,32.37,30.09,29.51,26.42,27.36,26.77,28.15,26.65,26.56,25.53,27.52,28.05,28.57,28.48,32.19
