LINK_ID,X,Y
1120005000,194777.507754,451223.174592
1120005000,194805.331153,451274.005801
1120005000,195115.669065,451575.247602
1120004900,195292.974784,451885.712119
1120004900,195212.833966,451730.422496
1120004900,195172.507842,451664.369544
1120004900,195127.975568,451613.237242
1120004900,195098.011908,451589.694366
1120004600,194426.57943,451181.359653
1120004600,194361.888676,451184.931535
1120004600,194255.525963,451196.044057
1120004600,194189.247706,451216.284722
1120004600,194118.726611,451259.566287
1120005200,193748.072583,451681.215458
1120005200,193674.964475,451764.252121
1120005200,193628.021102,451805.549032
1120005200,193571.458622,451839.696949
1120005200,193526.048334,451857.475135
1005003000,191506.493422,451505.817469
1005003000,191307.889923,451434.593944
1005003000,191263.869016,451418.483561
1005003000,191215.106673,451398.255041
1005003000,191058.92563,451319.377301
1130004100,191058.92563,451319.377301
1130004100,190923.201469,451251.36376
1130004100,190868.326044,451222.58472
1130004100,190805.961158,451171.011787
1130004100,190778.062857,451130.35871
1180005400,190659.015928,450883.687184
1180005400,190573.983187,450707.897981
1180005400,190479.988922,450513.631379
1180005400,190415.500128,450380.080611
1180005400,190332.029134,450208.497393
1180004500,190147.358961,449824.196036
1180004500,190102.253272,449728.079835
1180004500,190035.424213,449586.619776
1180004500,190025.147702,449558.224699
1180004500,190018.637223,449526.260635
1120004400,194426.976306,451160.722111
1120004400,194677.985597,451165.922598
1120004400,194728.281741,451177.158971
1120004300,194907.943301,451402.948638
1120004300,194791.954519,451288.987632
1120004300,194752.359682,451249.92786
1120004300,194713.834976,451213.00835
1120004300,194667.819355,451188.395343
1130022100,192693.063537,452060.506699
1130022100,192649.297726,451990.137996
1130022100,192534.550666,451897.807223
1130022100,192510.919375,451882.993151
1130022100,192471.740547,451862.630136
1010008400,197962.854749,451610.15526
1010008400,198062.26026,451585.302259
1010008400,198179.641432,451603.911698
1010007500,198175.123641,451600.653424
1010007500,198224.255134,451533.347414
1010007500,198273.386628,451466.041403
1010007500,198338.895287,451376.300055
1010007600,198348.58766,451383.375215
1010007600,198299.456167,451450.681226
1010007600,198250.324673,451517.987237
1010007600,198184.816014,451607.728585
1010009500,198092.983463,451710.434916
1010009500,198117.638135,451677.483394
1010009500,198142.292808,451644.531872
1010009500,198175.165704,451600.596509
1010002700,198407.9146,451205.312703
1010002700,198505.372922,450926.336257
1010002700,198510.650378,450895.366857
1010002700,198512.997023,450865.083418
1010002700,198510.62585,450833.883074
1010005000,198418.673715,451210.626971
1010005000,198365.318366,451318.648673
1010005000,198356.192416,451344.803122
1010005000,198349.645191,451380.908203
1010009600,198184.773951,451607.7855
1010009600,198160.119279,451640.737022
1010009600,198135.464607,451673.688544
1010009600,198102.59171,451717.623906
1010011200,198097.703429,451720.028821
1010011200,198063.795217,451719.553165
1010011200,198029.887005,451719.077509
1010011200,197984.676056,451718.4433
1010011100,197984.844372,451706.444481
1010011100,198018.752584,451706.920137
1010011100,198052.660796,451707.395793
1010011100,198097.871745,451708.030001
1010004900,198337.837756,451378.767066
1010004900,198344.552682,451341.737181
1010004900,198354.23184,451313.997272
1010004900,198407.9146,451205.312703
1010002800,198524.109476,450658.696646
1010002800,198522.46016,450666.645265
1010002800,198521.443381,450698.110006
1010002800,198526.830867,450757.448979
1010002800,198532.893032,450826.39891
1200009900,193625.112563,443325.908929
1200009900,193756.741071,442942.243785
1200009900,193761.866521,442923.884476
1200009900,193776.469382,442759.096834
1200006300,193776.463572,442759.167087
1200006300,193781.025997,442699.750296
1200006300,193785.588422,442640.333505
1200006300,193791.671655,442561.111117
1200003500,193791.684046,442560.971219
1200003500,193803.565985,442442.601259
1200003500,193809.111672,442412.74472
1200003500,193815.65127,442391.587917
1200003500,193780.459693,442361.423709
1200001700,194032.91577,442064.436871
1200001700,194053.314734,442055.083975
1200001700,194089.166343,442041.323599
1200001700,194175.61224,442014.296074
1200001700,194341.736782,441978.086767
1200001300,194394.681441,441925.325796
1200001300,194403.412708,441903.100751
1200001300,194408.572093,441873.335067
1200001300,194403.412708,441835.234991
1200001300,194387.140801,441802.2943
1200001800,194455.600627,441961.348178
1200001800,194431.287918,441991.201183
1200001800,194408.219132,442002.735576
1200001800,194355.427103,442018.706274
1200001800,194264.482851,442032.458819
1200003600,193997.860922,442156.231728
1200003600,193945.163148,442213.918206
1200003600,193853.220255,442328.350726
1200003600,193833.045736,442359.43933
1200003600,193825.427964,442397.282286
1200006400,193803.636434,442562.029854
1200006400,193799.074009,442621.446645
1200006400,193794.511584,442680.863436
1200006400,193788.428351,442760.085824
1200010000,193788.422541,442760.156078
1200010000,193773.722029,442926.045665
1200010000,193768.205101,442945.807249
1200010000,193636.463132,443329.803102
1200001400,194174.447611,441374.506426
1200001400,194156.67298,441390.820601
1200001400,194142.231967,441408.871867
1200001400,194131.749979,441426.359608
1200001400,194124.209339,441448.584653
1200000500,194158.141586,441346.486165
1200000500,194191.956347,441325.240125
1200000500,194233.216118,441301.212172
1200000500,194260.62435,441291.638738
1200000500,194288.439364,441282.734473
1200000600,195404.870788,440912.910805
1200000600,195383.439495,440918.863942
1200000600,195352.086307,440934.738974
1200000600,195294.616656,441000.927222
1200000600,195249.666617,441049.231312
1040003900,210061.341761,451040.475798
1040003900,210045.287065,451002.358097
1040003900,209997.050248,450906.990279
1040003900,209906.905561,450822.21487
1040003900,209887.379025,450797.627266
1040010600,208467.170897,449080.411745
1040010600,208424.903011,449048.995259
1040010600,208382.635126,449017.578773
1040010600,208326.277946,448975.690126
1040009800,208326.278098,448975.690239
1040009800,208081.312412,448793.626421
1040009800,208055.841143,448778.055988
1040009800,207870.209705,448719.988537
1040008400,207870.209948,448719.988613
1040008400,207409.723381,448575.965079
1040008400,207383.851042,448572.228467
1040008500,207385.566344,448560.351694
1040008500,207412.389017,448564.225558
1040008500,207873.792,448708.535714
1040009900,207873.792243,448708.53579
1040009900,208060.836697,448767.045247
1040009900,208088.034613,448783.671169
1040009900,208333.436248,448966.058994
1040010700,208333.436401,448966.059107
1040010700,208375.704286,448997.475593
1040010700,208417.972171,449028.892078
1040010700,208474.329352,449070.780726
1040004000,209361.482492,449695.91952
1040004000,209491.083687,449871.793421
1040004000,209607.056553,450082.817111
1040004000,209674.38239,450227.952079
1040004000,209692.819571,450249.825272
1040012200,209214.83894,449517.157127
1040012200,209133.972728,449407.429626
1040012200,209102.039975,449366.29975
1040012200,209066.391737,449334.845187
1040012200,209039.038678,449318.315428
1040011600,208950.222467,449281.885202
1040011600,208487.904134,449092.27412
1040011600,208467.78011,449080.809585
1040008700,207385.451005,448572.243984
1040008700,207352.102404,448576.401773
1040008700,206820.810563,448742.627723
1040010100,206820.810884,448742.627622
1040010100,206496.818723,448844.015423
1040010100,206427.032797,448867.51362
1040010100,206246.476094,448941.840799
1040011100,206246.567299,448941.802371
1040011100,205857.313538,449109.601771
1040011100,205657.400271,449193.717727
1030006800,205657.400355,449193.717692
1030006800,205637.971336,449201.893037
1030006800,205233.13365,449355.82076
1030006800,205050.103206,449424.186598
1030007600,205050.103416,449424.186519
1030007600,204678.156615,449563.132617
1030007600,204451.820682,449648.269141
1030009200,204451.820784,449648.269102
1030009200,204411.036395,449663.61104
1030009200,204069.418227,449803.993121
1030009200,203931.806077,449852.60468
1030009100,203927.809124,449841.289895
1030009100,204065.136489,449792.778936
1030009100,204406.642341,449652.44301
1030009100,204447.595766,449637.037485
1030007500,204447.595868,449637.037447
1030007500,204673.944537,449551.896132
1030007500,205045.904086,449412.945272
1030006700,205045.904297,449412.945194
1030006700,205228.901771,449344.591672
1030006700,205633.510523,449190.750994
1030006700,205652.746231,449182.65699
1040011000,205652.746315,449182.656954
1040011000,205852.611284,449098.561321
1040011000,206241.816927,448930.782663
1040010000,206241.908132,448930.744235
1040010000,206422.829598,448856.2669
1040010000,206493.111705,448832.60163
1040010000,206817.227068,448731.175275
1040008600,206817.227389,448731.175174
1040008600,207349.548056,448564.627335
1040008600,207383.966381,448560.336176
1040011700,208473.720138,449070.382885
1040011700,208493.172652,449081.464866
1040011700,208954.775951,449270.782689
1040012300,208954.776162,449270.782776
1040012300,209044.451035,449307.565204
1040012300,209073.521937,449325.133075
1040012300,209110.826132,449358.048787
1040012300,209143.543567,449400.189346
1040002500,209351.822176,449703.038389
1040002500,209310.727182,449647.273979
1040002500,209269.632188,449591.509569
1040002500,209214.838862,449517.157022
1040002600,209224.499083,449510.038024
1040002600,209265.594077,449565.802434
1040002600,209306.689072,449621.566845
1040002600,209361.482397,449695.919391
1070002200,202046.740966,453192.553481
1070002200,202086.178779,453226.07539
1070002200,202125.616591,453259.597298
1070002200,202178.200342,453304.293176
1070002400,202178.210329,453304.301684
1070002400,202573.057864,453641.409714
1070002400,202612.782956,453678.408087
1070003400,202613.373919,453679.04436
1070003400,202643.41438,453716.493068
1070003400,202762.029255,453880.795005
1070003400,202903.021967,454094.756249
1070005200,202902.772099,454094.405186
1070005200,202944.154909,454148.33795
1070005200,203179.085988,454436.753479
1070005200,203217.795609,454470.482124
1070005100,203209.912405,454479.529504
1070005100,203170.429634,454445.127195
1070005100,202934.740751,454155.78134
1070005100,202893.251752,454101.710184
1070003300,202893.001884,454101.359121
1070003300,202752.149978,453887.611556
1070003300,202633.863241,453723.764146
1070003300,202604.013438,453686.553115
1070002300,202604.604401,453687.189388
1070002300,202565.068998,453650.367684
1070002300,202170.418605,453313.427967
1070002100,202170.428592,453313.436475
1070002100,202130.990779,453279.914566
1070002100,202091.552966,453246.392658
1070002100,202038.969216,453201.69678
1240013000,212484.457159,449060.231412
1240013000,212537.189137,449239.958991
1240013000,212589.921115,449419.686569
1240013000,212660.230419,449659.323341
1240016600,212660.416277,449660.188677
1240016600,212680.963976,449808.416579
1240016600,212701.511674,449956.644482
1240016600,212728.908605,450154.281685
1240020200,212728.885024,450154.126525
1240020200,212731.149811,450167.820484
1240020200,212738.081814,450316.449158
1240020200,212766.229543,450588.212561
1240020100,212754.293396,450589.44884
1240020100,212726.11067,450317.347551
1240020100,212719.195668,450169.083373
1240020100,212717.045847,450156.084558
1240016500,212717.022266,450155.929397
1240016500,212696.474568,450007.701495
1240016500,212675.92687,449859.473592
1240016500,212648.529939,449661.836389
1240012900,212648.715797,449662.701725
1240012900,212595.983819,449482.974146
1240012900,212543.251841,449303.246568
1240012900,212472.942537,449063.609796
1220017100,207811.867574,443472.418682
1220017100,208024.165182,443551.863557
1220017100,208074.00396,443569.318162
1220017100,208151.537865,443591.023075
1220017100,208238.574965,443608.061872
1220018900,208593.883642,443665.325422
1220018900,208682.629265,443680.018784
1220018900,208794.499289,443711.614414
1220018900,209166.065353,443858.041632
1240010200,212255.75325,448282.778941
1240010200,212288.320529,448399.072827
1240010200,212484.452073,449060.214172
1240022800,212766.213294,450588.071893
1240022800,212774.247487,450651.089323
1240022800,212782.28168,450714.106753
1240022800,212792.993938,450798.129994
1240024800,212792.99889,450798.169902
1240024800,212803.429294,450884.595869
1240024800,212805.718951,450910.943256
1240024800,212800.958863,450942.011454
1240024800,212789.624511,450973.281105
1240024700,212737.994114,451021.009831
1240024700,212765.327778,450991.739377
1240024700,212778.689519,450968.235186
1240024700,212789.275686,450939.029658
1240024700,212793.639412,450910.548434
1240022700,212781.09029,450799.647609
1240022700,212773.056096,450736.630179
1240022700,212765.021903,450673.612748
1240022700,212754.309645,450589.589508
1240010100,212472.947623,449063.627036
1240010100,212276.789906,448402.397464
1240010100,212244.197811,448286.01496
1210000500,201792.011323,440087.313019
1210000500,201827.548272,440095.9711
1210000500,201861.097473,440101.066095
1210000500,201905.335566,440100.609741
1210000500,202892.851612,440050.909804
1210001000,202892.851612,440050.909804
1210001000,202936.307722,440050.316604
1210001000,202978.059561,440051.068432
1210001000,203016.264016,440053.714851
1210001000,203043.437909,440058.63702
1210001200,203299.416605,440240.51092
1210001200,203317.086079,440256.25455
1210001200,203334.755553,440271.998181
1210001200,203358.314851,440292.989688
1210001800,203358.314851,440292.989688
1210001800,203465.550372,440387.838659
1210001800,203572.785892,440482.687629
1210001800,203715.766586,440609.152924
1210002800,203807.856075,440692.999837
1210002800,204421.637649,441251.913622
1210002800,204518.903503,441332.994262
1220000200,204518.879644,441332.974477
1220000200,204827.538787,441587.58122
1220000200,204898.817338,441640.364411
1220000200,205202.542538,441837.655251
1220000400,205202.445984,441837.593834
1220000400,205394.690782,441957.319877
1220000400,205732.015505,442194.870017
1220000600,205732.020141,442194.873285
1220000600,206046.7801,442416.978328
1220000600,206123.091626,442477.747888
1220000600,206219.638926,442563.234546
1220000800,206219.634188,442563.230355
1220000800,206636.947188,442931.95101
1220000800,206684.334225,442969.742622
1220012900,206684.239383,442969.668528
1220012900,206746.470889,443017.288364
1220012900,206852.257701,443085.671119
1220012900,206971.154772,443150.754324
1220012900,207124.386323,443215.477535
1220014500,207238.608215,443257.931312
1220014500,207410.585933,443322.27749
1220014500,207582.563651,443386.623667
1220014500,207811.867276,443472.41857
1230011600,209166.054027,443858.037182
1230011600,209927.162687,444156.19395
1230011600,210022.599203,444210.532479
1230011600,210086.444524,444254.078952
1230013400,210086.444714,444254.079081
1230013400,210211.714214,444339.527678
1230013400,210336.983715,444424.976275
1230013400,210504.009716,444538.907737
1230016000,210504.334358,444539.145516
1230016000,210563.697367,444585.762429
1230016000,210720.900123,444730.927634
1230016000,210824.039925,444841.230739
1230016000,210885.426208,444931.377402
1230019800,210942.185716,445045.70425
1230019800,211003.737295,445172.608607
1230019800,211065.288873,445299.512964
1230019800,211147.357644,445468.718773
1230023400,211147.322513,445468.647547
1230023400,211199.975466,445573.642599
1230023400,211252.628419,445678.637652
1230023400,211322.832356,445818.631055
1230028800,211322.776511,445818.522467
1230028800,211766.35817,446659.888627
1230028800,211791.727061,446719.544308
1230028800,211841.903672,446885.594499
1240006000,211841.916624,446885.637955
1240006000,211914.516035,447132.618113
1240006000,211987.115446,447379.598272
1240006000,212083.914661,447708.905149
1240008100,212244.227684,448286.118073
1240008100,212192.682486,448113.978163
1240008100,212141.137289,447941.838253
1240008100,212072.410358,447712.318373
1230028700,211830.416663,446889.065613
1230028700,211780.428778,446723.639974
1230028700,211755.510438,446665.043777
1230028700,211312.161434,445824.118905
1230023300,211312.105589,445824.010318
1230023300,211259.452636,445719.015265
1230023300,211206.799683,445614.020213
1230023300,211136.595746,445474.026809
1230019700,211136.560616,445473.955584
1230019700,211075.009037,445347.051227
1230019700,211013.457459,445220.14687
1230019700,210931.388688,445050.941061
1230015900,210931.413071,445050.990748
1230015900,210875.044084,444937.45107
1230015900,210814.642401,444848.750307
1230015900,210712.435675,444739.445081
1230015900,210555.908751,444594.903958
1230013300,210497.247644,444548.821081
1230013300,210371.978143,444463.372484
1230013300,210246.708643,444377.923887
1230013300,210079.682642,444263.992425
1230011500,210079.682832,444263.992554
1230011500,210016.2392,444220.720058
1230011500,209921.978535,444167.051023
1230011500,209161.677013,443869.210443
1220018800,209161.665688,443869.205993
1220018800,208790.659043,443722.999232
1220018800,208680.010324,443691.748537
1220018800,208591.92352,443677.164254
1220017000,208591.9496,443677.168513
1220017000,208236.465602,443619.876714
1220017000,208148.763297,443602.707694
1220017000,208070.399597,443580.770487
1220017000,208020.078633,443563.14701
1220014400,207807.66213,443483.657643
1220014400,207635.684412,443419.311465
1220014400,207463.706694,443354.965288
1220014400,207234.403069,443269.170385
1220012800,207234.41529,443269.174942
1220012800,207119.959237,443226.634147
1220012800,206965.925824,443161.57224
1220012800,206846.111308,443095.986833
1220012800,206739.556583,443027.107683
1220000700,206676.852141,442979.124435
1220000700,206629.22846,442941.144098
1220000700,206211.688632,442572.223027
1220000500,206211.683894,442572.218836
1220000500,206115.371177,442486.939887
1220000500,206039.577087,442426.582378
1220000500,205725.101574,442204.678051
1220000300,205725.10621,442204.681319
1220000300,205388.058978,441967.326593
1220000300,205196.102273,441847.779968
1220000100,205196.005719,441847.718551
1220000100,204891.971815,441650.227185
1220000100,204820.145083,441597.038056
1220000100,204511.243709,441342.231502
1210002700,204511.21985,441342.211717
1210002700,204413.752331,441260.96297
1210002700,203799.776639,440701.87242
1210002500,203799.776914,440701.87267
1210002500,203772.150149,440676.718671
1210002500,203744.523385,440651.564671
1210002500,203707.687699,440618.026006
1210001700,203707.687699,440618.026006
1210001700,203600.480956,440523.202955
1210001700,203493.274212,440428.379904
1210001700,203350.331888,440301.949169
1210000900,203291.247286,440249.29713
1210000900,203166.17908,440127.964651
1210000900,203124.605334,440098.361489
1210000900,203084.502436,440080.542288
1210000900,203040.710848,440070.323043
1210000600,202893.151096,440063.436116
1210000600,201905.699191,440112.606629
1210000600,201860.253034,440113.075445
1210000600,201825.222605,440107.755501
1210000600,201789.170781,440098.971978
1240008200,212083.906051,447708.876128
1240008200,212135.451249,447881.016038
1240008200,212186.996446,448053.155948
1240008200,212255.723377,448282.675828
1240005900,212072.401748,447712.289351
1240005900,211999.802337,447465.309193
1240005900,211927.202925,447218.329035
1240005900,211830.403711,446889.022157
1210001100,203350.331888,440301.949169
1210001100,203332.662414,440286.205539
1210001100,203314.99294,440270.461908
1210001100,203291.433642,440249.470401
1210002600,203715.766586,440609.152924
1210002600,203743.39335,440634.306923
1210002600,203771.020115,440659.460922
1210002600,203807.855801,440692.999588
1180041700,189866.648721,448650.944086
1180041700,189858.097466,448683.762534
1180041700,189853.142144,448703.307563
1180041700,189844.919119,448727.212574
1180041700,189836.428989,448751.789379
1180041200,190381.433083,448858.075268
1180041200,190623.660384,448707.839574
1180040400,190623.631714,448707.857468
1180040400,190726.55412,448643.216745
1180040400,190829.476526,448578.576022
1180040400,190966.7064,448492.388391
1180040000,190966.723115,448492.377931
1180040000,191075.407345,448424.615505
1180040000,191184.091576,448356.853078
1180040000,191329.003883,448266.503176
1180040500,190973.088682,448502.550403
1180040500,190870.166276,448567.191126
1180040500,190767.24387,448631.831849
1180040500,190630.013995,448718.019479
1180041300,190629.985325,448718.037373
1180041300,190388.548217,448867.782969
1180041600,190388.548217,448867.782969
1180041600,190298.552536,448923.600639
1180041600,190272.208309,448939.465223
1180041600,190250.39669,448948.789018
1180041600,190225.619504,448955.691588
1180038400,191328.975132,448266.521214
1180038400,191432.273319,448201.302499
1180038400,191535.571506,448136.083784
1180038400,191673.302423,448049.125497
1180038500,191672.00694,448064.135009
1180038500,191571.019304,448127.894926
1180038500,191470.031668,448191.654844
1180038500,191335.381486,448276.668068
1180040100,191335.352735,448276.686106
1180040100,191226.668505,448344.448533
1180040100,191117.984274,448412.21096
1180040100,190973.071967,448502.560862
1120004800,193546.30892,451022.212459
1120004800,193519.293129,451086.880316
1120004800,193529.82966,451256.514856
1120004800,193533.13105,451277.603249
1120004800,193537.46018,451292.51476
1120005400,193748.692615,451674.127888
1120005400,193863.580006,451862.620756
1120005400,194018.765467,452108.759001
1120007200,194018.749636,452108.734027
1120007200,194277.338649,452514.434161
1120007200,194293.87111,452548.188448
1120007200,194304.668427,452581.056985
1120007200,194312.33116,452618.950705
1120010400,194307.292039,452981.439295
1120010400,194362.088941,453281.319219
1120010400,194365.153452,453309.061707
1120010400,194366.695288,453330.648035
1120010400,194367.133198,453420.192382
1120012200,194367.132973,453420.161989
1120012200,194367.657236,453472.818504
1120012200,194368.181499,453525.475018
1120012200,194368.880516,453595.683704
1120013200,194368.88054,453595.686185
1120013200,194369.88007,453700.428464
1120013200,194368.356897,453726.079516
1120013200,194362.993756,453754.101511
1120013200,194355.344849,453782.531924
1120013100,194825.291298,454661.471653
1120013100,194787.488162,454639.175158
1120013100,194686.555981,454570.169273
1120013100,194462.218798,454428.468754
1120013100,194410.511765,454391.73172
1120012100,194356.881111,453595.803174
1120012100,194356.356848,453543.146659
1120012100,194355.832585,453490.490145
1120012100,194355.133567,453420.281459
1120010300,194355.133342,453420.251066
1120010300,194354.697381,453331.105351
1120010300,194353.200496,453310.148354
1120010300,194350.208097,453283.058681
1120010300,194295.487498,452983.596332
1120007100,194295.470324,452983.497703
1120007100,194282.182693,452903.228106
1120007100,194281.395852,452879.510145
1120007100,194281.769164,452861.581816
1120007100,194284.42642,452838.067185
1120005300,194008.614571,452115.158947
1120005300,193853.380624,451868.943799
1120005300,193738.445918,451680.373303
1120004700,193738.394911,451680.288036
1120004700,193633.214184,451501.110042
1120004700,193536.543343,451321.65668
1120004700,193526.120517,451296.495956
1120004700,193521.393709,451280.214661
1230009500,213481.718843,443749.262183
1230009500,213395.862904,443721.347655
1230009500,213379.616041,443718.217702
1230009500,212767.118322,443748.337084
1230017000,211336.173957,444738.707875
1230017000,211052.895086,444973.481291
1230017000,210940.253888,445053.219807
1230018800,210939.989606,445053.39657
1230018800,210841.215905,445115.737648
1230018800,210709.053937,445183.317269
1230029800,209436.871581,446230.939015
1230029800,209389.485594,446335.527441
1230029800,209342.099606,446440.115866
1230029800,209278.918289,446579.5671
1230029700,209267.987829,446574.614825
1230029700,209315.373816,446470.0264
1230029700,209362.759804,446365.437974
1230029700,209425.941121,446225.98674
1230027900,209425.719427,446226.550053
1230027900,209444.976655,446169.29736
1230027900,209464.233883,446112.044668
1230027900,209489.910188,446035.707745
1230026300,209489.918934,446035.681937
1230026300,209509.976482,445976.934197
1230026300,209530.03403,445918.186457
1230026300,209556.777428,445839.856136
1230018700,210703.590671,445172.633041
1230018700,210835.269746,445105.300342
1230018700,210933.584798,445043.248741
1230016900,210933.320517,445043.425504
1230016900,211045.589192,444963.950697
1230016900,211328.516647,444729.468524
1230009600,212766.528093,443736.351608
1230009600,213165.033965,443716.727043
1230009600,213380.469323,443706.161431
1230009600,213398.86466,443709.705288
1230009600,213485.42924,443737.850218
1230010600,212770.110153,443747.363907
1230010600,212638.455312,443833.575079
1230010600,212506.800471,443919.786251
1230010600,212331.260684,444034.734481
1230012000,212331.325167,444034.691658
1230012000,212192.208459,444128.375457
1230012000,212053.09175,444222.059255
1230012000,211867.602805,444346.970986
1230014400,211867.559685,444346.999755
1230014400,211564.26364,444547.458328
1230014400,211336.200368,444738.685858
1230020000,210709.033279,445183.327782
1230020000,210593.060886,445242.06496
1230020000,210477.088494,445300.802139
1230020000,210322.458637,445379.118377
1230022200,210321.082892,445377.733997
1230022200,210202.350675,445462.404421
1230022200,210083.618458,445547.074844
1230022200,209925.308836,445659.968741
1230024400,209924.667257,445660.367832
1230024400,209817.036119,445718.256929
1230024400,209709.404981,445776.146026
1230024400,209565.896797,445853.331489
1230026400,209568.133783,445843.733403
1230026400,209548.076235,445902.481143
1230026400,209528.018687,445961.228883
1230026400,209501.275289,446039.559203
1230028000,209501.284035,446039.533395
1230028000,209482.026807,446096.786087
1230028000,209462.769579,446154.03878
1230028000,209437.093274,446230.375703
1230024300,209560.212633,445842.763126
1230024300,209667.843771,445784.874029
1230024300,209775.47491,445726.984932
1230024300,209918.983094,445649.799469
1230022100,209918.341515,445650.19856
1230022100,210037.073732,445565.528137
1230022100,210155.805949,445480.857713
1230022100,210314.115572,445367.963816
1230019900,210317.036688,445368.413122
1230019900,210433.00908,445309.675944
1230019900,210548.981473,445250.938766
1230019900,210703.611329,445172.622528
1230014300,211328.490236,444729.490541
1230014300,211557.077045,444537.824032
1230014300,211860.943068,444336.988741
1230011900,211860.899948,444337.01751
1230011900,212000.016656,444243.333711
1230011900,212139.133365,444149.649913
1230011900,212324.62231,444024.738182
1230010500,212324.686793,444024.695359
1230010500,212456.341634,443938.484187
1230010500,212587.996475,443852.273015
1230010500,212763.536263,443737.324785
1230030800,209964.581892,446460.197486
1230030800,209983.493166,446490.080564
1230030800,210068.178094,446659.597114
1230030800,210109.3111,446745.621384
1230032200,210109.279099,446745.555495
1230032200,210145.144512,446818.268798
1230032200,210181.009925,446890.982102
1230032200,210228.830477,446987.933173
1230036100,210533.417311,447614.1199
1230036100,210625.525984,447809.523795
1230036100,210650.015493,447866.689075
1230036100,210664.440294,447916.231381
1230036900,210664.452238,447916.272963
1230036900,210686.768475,447995.029948
1230036900,210709.084711,448073.786932
1230036900,210738.839694,448178.796245
1240009800,210738.808637,448178.690362
1240009800,210781.00255,448317.792979
1240009800,210852.616177,448571.85247
1240009800,210916.341452,448801.494139
1240012600,210994.974926,449090.359973
1240012600,211086.825983,449416.096097
1240012600,211128.577203,449557.11319
1240015200,211128.594557,449557.172941
1240015200,211151.498958,449637.588051
1240015200,211174.403359,449718.003161
1240015200,211204.94256,449825.223307
1240017000,211204.951645,449825.255546
1240017000,211225.943893,449900.550203
1240017000,211246.936141,449975.84486
1240017000,211274.925804,450076.237735
1240018600,211274.903212,450076.158793
1240018600,211287.548755,450119.2283
1240018600,211300.194299,450162.297807
1240018600,211317.055024,450219.723816
1240020400,211317.077685,450219.803003
1240020400,211359.607517,450372.373306
1240020400,211422.420048,450589.700853
1240026600,211422.413016,450589.676713
1240026600,211455.691908,450703.036566
1240026600,211551.51885,451029.457537
1240026600,211624.675555,451196.543653
1240026600,211651.774324,451236.474185
1240026500,211791.029179,451726.813166
1240026500,211832.304262,451691.888097
1240026500,211768.804135,451644.659877
1240026500,211750.990526,451624.033924
1240026500,211745.569998,451599.730421
1240020300,211410.891889,450593.03275
1240020300,211348.063529,450375.650437
1240020300,211305.518389,450223.025222
1240018500,211305.54105,450223.104409
1240018500,211292.895506,450180.034902
1240018500,211280.249963,450136.965395
1240018500,211263.389238,450079.539386
1240016900,211263.366646,450079.460444
1240016900,211242.374398,450004.165787
1240016900,211221.38215,449928.87113
1240016900,211193.392486,449828.478255
1240015100,211193.401572,449828.510493
1240015100,211170.497171,449748.095383
1240015100,211147.59277,449667.680273
1240015100,211117.053569,449560.460127
1240012500,211117.070923,449560.519878
1240012500,211075.29755,449419.427962
1240012500,210983.425315,449093.616732
1240009700,210904.778406,448804.70287
1240009700,210841.059646,448575.084679
1240009700,210769.484796,448321.162756
1240009700,210727.325298,448182.173597
1230036800,210727.294241,448182.067714
1230036800,210704.978004,448103.31073
1230036800,210682.661767,448024.553745
1230036800,210652.906785,447919.544433
1230025100,206926.145965,445820.605554
1230025100,206980.541188,445824.638713
1230025100,207350.328865,445807.412102
1230025100,207566.314822,445797.80545
1230027400,208854.097498,445977.451794
1230027400,209041.820587,446058.418481
1230027400,209252.360547,446144.953371
1230027400,209433.776226,446222.950737
1230029200,209433.776226,446222.950737
1230029200,209622.019155,446303.964092
1230029200,209880.425685,446415.157666
1230029200,209936.514371,446440.060532
1230029200,209962.943037,446458.483931
1230033300,210228.847402,446987.967766
1230033300,210350.414408,447238.472141
1230033300,210405.810234,447349.40265
1230035100,210405.851423,447349.486768
1230035100,210478.389404,447500.601128
1230035100,210533.389138,447614.060968
1240011200,210916.399229,448801.719167
1240011200,210944.877646,448922.279934
1240011200,210994.950139,449090.274501
1240011100,210983.450102,449093.702204
1240011100,210933.278672,448925.375701
1240011100,210904.720629,448804.477843
1230036000,210652.91873,447919.586015
1230036000,210638.697834,447870.744027
1230036000,210614.580008,447814.446357
1230036000,210522.562782,447619.236462
1230035000,210522.590955,447619.295395
1230035000,210467.581177,447505.814837
1230035000,210395.033232,447354.67972
1230033200,210395.074421,447354.763837
1230033200,210339.648205,447243.772471
1230033200,210218.0515,446993.206898
1230030700,210098.485046,446750.797925
1230030700,210057.396771,446664.867201
1230030700,209973.029015,446495.985545
1230030700,209954.441812,446466.614557
1230029100,209956.080667,446468.328112
1230029100,209930.594646,446450.561829
1230029100,209875.631659,446426.158763
1230029100,209616.806143,446315.481737
1230028300,209616.776091,446315.468789
1230028300,209560.44844,446291.018167
1230028300,209504.120789,446266.567544
1230028300,209429.017254,446233.966714
1230025700,208849.769193,445988.634767
1230025700,208759.197188,445957.472544
1230025700,208535.640621,445891.56915
1230025700,208458.16055,445871.033838
1230025700,208357.836167,445857.436722
1230024500,206924.546989,445832.476848
1230024500,206803.79084,445808.781396
1230024500,206559.966651,445755.388007
1230024500,206244.26528,445688.413513
1230024600,206246.755599,445676.67476
